survey_date,region,species,fork_length,year
2015-05-28T00:00:00Z,DI,SO,110,2015
2015-05-28T00:00:00Z,DI,SO,95,2015
2015-05-28T00:00:00Z,DI,SO,109,2015
2015-05-28T00:00:00Z,DI,SO,95,2015
2015-05-28T00:00:00Z,DI,SO,96,2015
2015-05-28T00:00:00Z,DI,SO,94,2015
2015-05-28T00:00:00Z,DI,SO,100,2015
2015-05-31T00:00:00Z,DI,CU,101,2015
2015-05-31T00:00:00Z,DI,CU,92,2015
2015-05-31T00:00:00Z,DI,CU,94,2015
2015-05-31T00:00:00Z,DI,CU,84,2015
2015-05-31T00:00:00Z,DI,CU,106,2015
2015-05-31T00:00:00Z,DI,CU,119,2015
2015-05-31T00:00:00Z,DI,CU,99,2015
2015-05-31T00:00:00Z,DI,CU,90,2015
2015-05-31T00:00:00Z,DI,CU,87,2015
2015-05-31T00:00:00Z,DI,CU,95,2015
2015-05-31T00:00:00Z,DI,PI,62,2015
2015-05-31T00:00:00Z,DI,SO,111,2015
2015-05-31T00:00:00Z,DI,SO,86,2015
2015-06-01T00:00:00Z,DI,SO,108,2015
2015-06-01T00:00:00Z,DI,SO,98,2015
2015-06-01T00:00:00Z,DI,SO,104,2015
2015-06-01T00:00:00Z,DI,SO,106,2015
2015-06-01T00:00:00Z,DI,SO,94,2015
2015-06-01T00:00:00Z,DI,SO,110,2015
2015-06-01T00:00:00Z,DI,SO,110,2015
2015-06-01T00:00:00Z,DI,SO,96,2015
2015-06-01T00:00:00Z,DI,SO,100,2015
2015-06-01T00:00:00Z,DI,SO,108,2015
2015-06-01T00:00:00Z,DI,CU,130,2015
2015-06-01T00:00:00Z,DI,CU,106,2015
2015-06-01T00:00:00Z,DI,CU,124,2015
2015-06-01T00:00:00Z,DI,CU,104,2015
2015-06-01T00:00:00Z,DI,CU,125,2015
2015-06-01T00:00:00Z,DI,SO,103,2015
2015-06-01T00:00:00Z,DI,SO,103,2015
2015-06-01T00:00:00Z,DI,SO,116,2015
2015-06-01T00:00:00Z,DI,SO,107,2015
2015-06-01T00:00:00Z,DI,SO,101,2015
2015-06-01T00:00:00Z,DI,SO,101,2015
2015-06-01T00:00:00Z,DI,SO,102,2015
2015-06-01T00:00:00Z,DI,SO,103,2015
2015-06-01T00:00:00Z,DI,SO,113,2015
2015-06-01T00:00:00Z,DI,SO,103,2015
2015-06-01T00:00:00Z,DI,SO,94,2015
2015-06-01T00:00:00Z,DI,SO,103,2015
2015-06-01T00:00:00Z,DI,SO,101,2015
2015-06-01T00:00:00Z,DI,SO,115,2015
2015-06-01T00:00:00Z,DI,SO,108,2015
2015-06-01T00:00:00Z,DI,SO,106,2015
2015-06-01T00:00:00Z,DI,SO,89,2015
2015-06-01T00:00:00Z,DI,SO,95,2015
2015-06-01T00:00:00Z,DI,SO,102,2015
2015-06-01T00:00:00Z,DI,SO,85,2015
2015-06-01T00:00:00Z,DI,SO,118,2015
2015-06-01T00:00:00Z,DI,SO,111,2015
2015-06-01T00:00:00Z,DI,SO,103,2015
2015-06-01T00:00:00Z,DI,SO,85,2015
2015-06-01T00:00:00Z,DI,SO,110,2015
2015-06-01T00:00:00Z,DI,SO,99,2015
2015-06-01T00:00:00Z,DI,SO,104,2015
2015-06-01T00:00:00Z,DI,SO,102,2015
2015-06-01T00:00:00Z,DI,SO,99,2015
2015-06-01T00:00:00Z,DI,SO,110,2015
2015-06-03T00:00:00Z,DI,SO,115,2015
2015-06-03T00:00:00Z,DI,SO,100,2015
2015-06-03T00:00:00Z,DI,SO,109,2015
2015-06-03T00:00:00Z,DI,SO,110,2015
2015-06-03T00:00:00Z,DI,SO,117,2015
2015-06-03T00:00:00Z,DI,SO,104,2015
2015-06-03T00:00:00Z,DI,SO,112,2015
2015-06-03T00:00:00Z,DI,SO,106,2015
2015-06-03T00:00:00Z,DI,SO,106,2015
2015-06-03T00:00:00Z,DI,SO,114,2015
2015-06-03T00:00:00Z,DI,PI,134,2015
2015-06-03T00:00:00Z,DI,SO,113,2015
2015-06-03T00:00:00Z,DI,SO,107,2015
2015-06-03T00:00:00Z,DI,SO,107,2015
2015-06-03T00:00:00Z,DI,SO,114,2015
2015-06-03T00:00:00Z,DI,SO,108,2015
2015-06-03T00:00:00Z,DI,SO,114,2015
2015-06-03T00:00:00Z,DI,SO,108,2015
2015-06-03T00:00:00Z,DI,SO,120,2015
2015-06-03T00:00:00Z,DI,SO,98,2015
2015-06-03T00:00:00Z,DI,SO,106,2015
2015-06-03T00:00:00Z,DI,SO,120,2015
2015-06-04T00:00:00Z,DI,SO,110,2015
2015-06-04T00:00:00Z,DI,SO,89,2015
2015-06-04T00:00:00Z,DI,SO,103,2015
2015-06-04T00:00:00Z,DI,SO,106,2015
2015-06-04T00:00:00Z,DI,SO,113,2015
2015-06-04T00:00:00Z,DI,SO,97,2015
2015-06-04T00:00:00Z,DI,SO,105,2015
2015-06-04T00:00:00Z,DI,SO,107,2015
2015-06-04T00:00:00Z,DI,SO,111,2015
2015-06-04T00:00:00Z,DI,SO,113,2015
2015-06-05T00:00:00Z,DI,SO,105,2015
2015-06-05T00:00:00Z,DI,SO,101,2015
2015-06-05T00:00:00Z,DI,SO,105,2015
2015-06-05T00:00:00Z,DI,SO,97,2015
2015-06-05T00:00:00Z,DI,SO,120,2015
2015-06-05T00:00:00Z,DI,SO,118,2015
2015-06-05T00:00:00Z,DI,SO,121,2015
2015-06-05T00:00:00Z,DI,SO,123,2015
2015-06-05T00:00:00Z,DI,SO,104,2015
2015-06-05T00:00:00Z,DI,SO,100,2015
2015-06-05T00:00:00Z,DI,CU,134,2015
2015-06-05T00:00:00Z,DI,CU,113,2015
2015-06-05T00:00:00Z,DI,CU,138,2015
2015-06-05T00:00:00Z,DI,CU,121,2015
2015-06-05T00:00:00Z,DI,CU,127,2015
2015-06-05T00:00:00Z,DI,SO,115,2015
2015-06-05T00:00:00Z,DI,SO,129,2015
2015-06-05T00:00:00Z,DI,SO,123,2015
2015-06-05T00:00:00Z,DI,SO,115,2015
2015-06-05T00:00:00Z,DI,SO,115,2015
2015-06-05T00:00:00Z,DI,SO,116,2015
2015-06-05T00:00:00Z,DI,SO,114,2015
2015-06-05T00:00:00Z,DI,SO,110,2015
2015-06-05T00:00:00Z,DI,SO,109,2015
2015-06-05T00:00:00Z,DI,SO,125,2015
2015-06-05T00:00:00Z,DI,CU,93,2015
2015-06-05T00:00:00Z,DI,CU,94,2015
2015-06-05T00:00:00Z,DI,CU,90,2015
2015-06-05T00:00:00Z,DI,CU,89,2015
2015-06-05T00:00:00Z,DI,CU,104,2015
2015-06-05T00:00:00Z,DI,CU,86,2015
2015-06-05T00:00:00Z,DI,CU,94,2015
2015-06-05T00:00:00Z,DI,CU,90,2015
2015-06-05T00:00:00Z,DI,CU,89,2015
2015-06-05T00:00:00Z,DI,SO,109,2015
2015-06-05T00:00:00Z,DI,SO,119,2015
2015-06-05T00:00:00Z,DI,SO,117,2015
2015-06-05T00:00:00Z,DI,SO,109,2015
2015-06-05T00:00:00Z,DI,SO,106,2015
2015-06-05T00:00:00Z,DI,SO,109,2015
2015-06-05T00:00:00Z,DI,SO,115,2015
2015-06-05T00:00:00Z,DI,SO,104,2015
2015-06-05T00:00:00Z,DI,SO,104,2015
2015-06-05T00:00:00Z,DI,SO,115,2015
2015-06-05T00:00:00Z,DI,SO,109,2015
2015-06-05T00:00:00Z,DI,SO,106,2015
2015-06-05T00:00:00Z,DI,SO,105,2015
2015-06-07T00:00:00Z,DI,CU,132,2015
2015-06-07T00:00:00Z,DI,CU,118,2015
2015-06-07T00:00:00Z,DI,CU,121,2015
2015-06-07T00:00:00Z,DI,CU,124,2015
2015-06-07T00:00:00Z,DI,CU,133,2015
2015-06-07T00:00:00Z,DI,PI,121,2015
2015-06-07T00:00:00Z,DI,SO,114,2015
2015-06-07T00:00:00Z,DI,SO,120,2015
2015-06-07T00:00:00Z,DI,SO,114,2015
2015-06-07T00:00:00Z,DI,SO,116,2015
2015-06-07T00:00:00Z,DI,SO,111,2015
2015-06-07T00:00:00Z,DI,SO,117,2015
2015-06-07T00:00:00Z,DI,SO,117,2015
2015-06-07T00:00:00Z,DI,SO,114,2015
2015-06-07T00:00:00Z,DI,SO,116,2015
2015-06-07T00:00:00Z,DI,SO,122,2015
2015-06-07T00:00:00Z,DI,SO,110,2015
2015-06-07T00:00:00Z,DI,SO,116,2015
2015-06-07T00:00:00Z,DI,CU,123,2015
2015-06-07T00:00:00Z,DI,CU,98,2015
2015-06-07T00:00:00Z,DI,CU,93,2015
2015-06-07T00:00:00Z,DI,CU,99,2015
2015-06-07T00:00:00Z,DI,CU,93,2015
2015-06-07T00:00:00Z,DI,CU,95,2015
2015-06-07T00:00:00Z,DI,CU,91,2015
2015-06-07T00:00:00Z,DI,CU,94,2015
2015-06-07T00:00:00Z,DI,CU,88,2015
2015-06-07T00:00:00Z,DI,CU,89,2015
2015-06-07T00:00:00Z,DI,PI,97,2015
2015-06-07T00:00:00Z,DI,PI,98,2015
2015-06-07T00:00:00Z,DI,PI,100,2015
2015-06-07T00:00:00Z,DI,PI,98,2015
2015-06-07T00:00:00Z,DI,PI,103,2015
2015-06-07T00:00:00Z,DI,PI,92,2015
2015-06-07T00:00:00Z,DI,SO,105,2015
2015-06-07T00:00:00Z,DI,SO,90,2015
2015-06-07T00:00:00Z,DI,SO,100,2015
2015-06-07T00:00:00Z,DI,SO,94,2015
2015-06-07T00:00:00Z,DI,SO,90,2015
2015-06-07T00:00:00Z,DI,SO,84,2015
2015-06-07T00:00:00Z,DI,SO,99,2015
2015-06-07T00:00:00Z,DI,SO,105,2015
2015-06-07T00:00:00Z,DI,SO,84,2015
2015-06-07T00:00:00Z,DI,SO,94,2015
2015-06-09T00:00:00Z,DI,CU,118,2015
2015-06-09T00:00:00Z,DI,CU,126,2015
2015-06-09T00:00:00Z,DI,CU,117,2015
2015-06-09T00:00:00Z,DI,CU,129,2015
2015-06-09T00:00:00Z,DI,CU,124,2015
2015-06-09T00:00:00Z,DI,PI,122,2015
2015-06-09T00:00:00Z,DI,SO,122,2015
2015-06-09T00:00:00Z,DI,SO,103,2015
2015-06-09T00:00:00Z,DI,SO,115,2015
2015-06-09T00:00:00Z,DI,SO,112,2015
2015-06-09T00:00:00Z,DI,SO,120,2015
2015-06-09T00:00:00Z,DI,SO,123,2015
2015-06-09T00:00:00Z,DI,SO,130,2015
2015-06-09T00:00:00Z,DI,SO,112,2015
2015-06-09T00:00:00Z,DI,SO,113,2015
2015-06-09T00:00:00Z,DI,SO,118,2015
2015-06-09T00:00:00Z,DI,SO,118,2015
2015-06-09T00:00:00Z,DI,SO,110,2015
2015-06-09T00:00:00Z,DI,SO,112,2015
2015-06-09T00:00:00Z,DI,SO,95,2015
2015-06-09T00:00:00Z,DI,SO,100,2015
2015-06-09T00:00:00Z,DI,SO,123,2015
2015-06-09T00:00:00Z,DI,SO,108,2015
2015-06-09T00:00:00Z,DI,SO,114,2015
2015-06-09T00:00:00Z,DI,SO,118,2015
2015-06-09T00:00:00Z,DI,SO,117,2015
2015-06-09T00:00:00Z,DI,SO,107,2015
2015-06-09T00:00:00Z,DI,SO,121,2015
2015-06-09T00:00:00Z,DI,SO,115,2015
2015-06-09T00:00:00Z,DI,SO,120,2015
2015-06-09T00:00:00Z,DI,SO,116,2015
2015-06-09T00:00:00Z,DI,SO,107,2015
2015-06-09T00:00:00Z,DI,CU,127,2015
2015-06-09T00:00:00Z,DI,CU,100,2015
2015-06-09T00:00:00Z,DI,CU,111,2015
2015-06-09T00:00:00Z,DI,CU,116,2015
2015-06-09T00:00:00Z,DI,CU,105,2015
2015-06-09T00:00:00Z,DI,CU,112,2015
2015-06-09T00:00:00Z,DI,CU,108,2015
2015-06-09T00:00:00Z,DI,CU,104,2015
2015-06-09T00:00:00Z,DI,CU,99,2015
2015-06-09T00:00:00Z,DI,CU,121,2015
2015-06-09T00:00:00Z,DI,PI,100,2015
2015-06-09T00:00:00Z,DI,PI,95,2015
2015-06-09T00:00:00Z,DI,SO,104,2015
2015-06-09T00:00:00Z,DI,SO,105,2015
2015-06-09T00:00:00Z,DI,SO,106,2015
2015-06-09T00:00:00Z,DI,SO,104,2015
2015-06-09T00:00:00Z,DI,SO,107,2015
2015-06-09T00:00:00Z,DI,SO,113,2015
2015-06-09T00:00:00Z,DI,SO,114,2015
2015-06-09T00:00:00Z,DI,SO,105,2015
2015-06-09T00:00:00Z,DI,SO,107,2015
2015-06-09T00:00:00Z,DI,SO,106,2015
2015-06-11T00:00:00Z,DI,CU,98,2015
2015-06-11T00:00:00Z,DI,CU,106,2015
2015-06-11T00:00:00Z,DI,CU,104,2015
2015-06-11T00:00:00Z,DI,CU,105,2015
2015-06-11T00:00:00Z,DI,CU,92,2015
2015-06-11T00:00:00Z,DI,PI,103,2015
2015-06-11T00:00:00Z,DI,SO,100,2015
2015-06-11T00:00:00Z,DI,SO,96,2015
2015-06-11T00:00:00Z,DI,SO,95,2015
2015-06-11T00:00:00Z,DI,SO,116,2015
2015-06-11T00:00:00Z,DI,SO,105,2015
2015-06-11T00:00:00Z,DI,SO,124,2015
2015-06-11T00:00:00Z,DI,SO,106,2015
2015-06-11T00:00:00Z,DI,SO,100,2015
2015-06-11T00:00:00Z,DI,SO,89,2015
2015-06-11T00:00:00Z,DI,SO,126,2015
2015-06-11T00:00:00Z,DI,PI,105,2015
2015-06-11T00:00:00Z,DI,PI,104,2015
2015-06-11T00:00:00Z,DI,PI,109,2015
2015-06-13T00:00:00Z,DI,CU,103,2015
2015-06-13T00:00:00Z,DI,CU,111,2015
2015-06-13T00:00:00Z,DI,CU,107,2015
2015-06-13T00:00:00Z,DI,CU,111,2015
2015-06-13T00:00:00Z,DI,CU,100,2015
2015-06-13T00:00:00Z,DI,CU,100,2015
2015-06-13T00:00:00Z,DI,CU,124,2015
2015-06-13T00:00:00Z,DI,CU,110,2015
2015-06-13T00:00:00Z,DI,CU,115,2015
2015-06-13T00:00:00Z,DI,CU,114,2015
2015-06-13T00:00:00Z,DI,PI,106,2015
2015-06-13T00:00:00Z,DI,PI,103,2015
2015-06-13T00:00:00Z,DI,PI,104,2015
2015-06-13T00:00:00Z,DI,SO,119,2015
2015-06-13T00:00:00Z,DI,SO,90,2015
2015-06-13T00:00:00Z,DI,SO,95,2015
2015-06-13T00:00:00Z,DI,SO,101,2015
2015-06-13T00:00:00Z,DI,SO,105,2015
2015-06-13T00:00:00Z,DI,SO,112,2015
2015-06-13T00:00:00Z,DI,SO,98,2015
2015-06-13T00:00:00Z,DI,SO,110,2015
2015-06-13T00:00:00Z,DI,SO,90,2015
2015-06-13T00:00:00Z,DI,SO,110,2015
2015-06-14T00:00:00Z,DI,CU,104,2015
2015-06-14T00:00:00Z,DI,CU,126,2015
2015-06-14T00:00:00Z,DI,CU,113,2015
2015-06-14T00:00:00Z,DI,CU,135,2015
2015-06-14T00:00:00Z,DI,CU,134,2015
2015-06-14T00:00:00Z,DI,CU,130,2015
2015-06-14T00:00:00Z,DI,PI,118,2015
2015-06-14T00:00:00Z,DI,SO,119,2015
2015-06-14T00:00:00Z,DI,SO,113,2015
2015-06-14T00:00:00Z,DI,SO,117,2015
2015-06-14T00:00:00Z,DI,SO,118,2015
2015-06-14T00:00:00Z,DI,SO,115,2015
2015-06-14T00:00:00Z,DI,SO,108,2015
2015-06-14T00:00:00Z,DI,SO,114,2015
2015-06-14T00:00:00Z,DI,SO,109,2015
2015-06-14T00:00:00Z,DI,SO,115,2015
2015-06-14T00:00:00Z,DI,SO,124,2015
2015-06-14T00:00:00Z,DI,SO,118,2015
2015-06-14T00:00:00Z,DI,SO,124,2015
2015-06-14T00:00:00Z,DI,SO,120,2015
2015-06-14T00:00:00Z,DI,SO,127,2015
2015-06-14T00:00:00Z,DI,SO,116,2015
2015-06-14T00:00:00Z,DI,SO,123,2015
2015-06-14T00:00:00Z,DI,SO,105,2015
2015-06-14T00:00:00Z,DI,SO,123,2015
2015-06-14T00:00:00Z,DI,SO,124,2015
2015-06-14T00:00:00Z,DI,SO,118,2015
2015-06-14T00:00:00Z,DI,SO,115,2015
2015-06-14T00:00:00Z,DI,SO,112,2015
2015-06-14T00:00:00Z,DI,SO,107,2015
2015-06-14T00:00:00Z,DI,SO,125,2015
2015-06-14T00:00:00Z,DI,SO,111,2015
2015-06-14T00:00:00Z,DI,SO,115,2015
2015-06-17T00:00:00Z,DI,CU,143,2015
2015-06-17T00:00:00Z,DI,CU,139,2015
2015-06-17T00:00:00Z,DI,CU,133,2015
2015-06-17T00:00:00Z,DI,CU,135,2015
2015-06-17T00:00:00Z,DI,CU,136,2015
2015-06-17T00:00:00Z,DI,CU,121,2015
2015-06-17T00:00:00Z,DI,CU,139,2015
2015-06-17T00:00:00Z,DI,CU,137,2015
2015-06-17T00:00:00Z,DI,CU,138,2015
2015-06-17T00:00:00Z,DI,CU,134,2015
2015-06-17T00:00:00Z,DI,SO,111,2015
2015-06-17T00:00:00Z,DI,SO,109,2015
2015-06-17T00:00:00Z,DI,SO,115,2015
2015-06-17T00:00:00Z,DI,SO,106,2015
2015-06-17T00:00:00Z,DI,SO,120,2015
2015-06-17T00:00:00Z,DI,SO,115,2015
2015-06-17T00:00:00Z,DI,SO,117,2015
2015-06-17T00:00:00Z,DI,SO,129,2015
2015-06-17T00:00:00Z,DI,SO,111,2015
2015-06-17T00:00:00Z,DI,SO,118,2015
2015-06-17T00:00:00Z,DI,SO,124,2015
2015-06-17T00:00:00Z,DI,SO,105,2015
2015-06-18T00:00:00Z,DI,CU,112,2015
2015-06-18T00:00:00Z,DI,CU,122,2015
2015-06-18T00:00:00Z,DI,CU,117,2015
2015-06-18T00:00:00Z,DI,CU,107,2015
2015-06-18T00:00:00Z,DI,CU,131,2015
2015-06-18T00:00:00Z,DI,SO,105,2015
2015-06-18T00:00:00Z,DI,SO,111,2015
2015-06-18T00:00:00Z,DI,SO,121,2015
2015-06-18T00:00:00Z,DI,SO,102,2015
2015-06-18T00:00:00Z,DI,SO,119,2015
2015-06-18T00:00:00Z,DI,SO,107,2015
2015-06-18T00:00:00Z,DI,SO,108,2015
2015-06-18T00:00:00Z,DI,SO,121,2015
2015-06-18T00:00:00Z,DI,SO,119,2015
2015-06-18T00:00:00Z,DI,SO,126,2015
2015-06-20T00:00:00Z,DI,CU,103,2015
2015-06-20T00:00:00Z,DI,CU,135,2015
2015-06-20T00:00:00Z,DI,CU,134,2015
2015-06-20T00:00:00Z,DI,CU,136,2015
2015-06-20T00:00:00Z,DI,CU,132,2015
2015-06-20T00:00:00Z,DI,SO,91,2015
2015-06-20T00:00:00Z,DI,SO,115,2015
2015-06-20T00:00:00Z,DI,SO,123,2015
2015-06-20T00:00:00Z,DI,SO,105,2015
2015-06-20T00:00:00Z,DI,SO,123,2015
2015-06-20T00:00:00Z,DI,SO,114,2015
2015-06-20T00:00:00Z,DI,SO,118,2015
2015-06-20T00:00:00Z,DI,SO,113,2015
2015-06-20T00:00:00Z,DI,SO,106,2015
2015-06-20T00:00:00Z,DI,SO,111,2015
2015-06-20T00:00:00Z,DI,SO,117,2015
2015-06-22T00:00:00Z,DI,SO,128,2015
2015-06-22T00:00:00Z,DI,SO,133,2015
2015-06-22T00:00:00Z,DI,SO,129,2015
2015-06-22T00:00:00Z,DI,SO,134,2015
2015-06-22T00:00:00Z,DI,SO,131,2015
2015-06-22T00:00:00Z,DI,SO,125,2015
2015-06-22T00:00:00Z,DI,SO,126,2015
2015-06-22T00:00:00Z,DI,SO,120,2015
2015-06-22T00:00:00Z,DI,SO,124,2015
2015-06-22T00:00:00Z,DI,SO,123,2015
2015-06-22T00:00:00Z,DI,SO,126,2015
2015-06-22T00:00:00Z,DI,CU,108,2015
2015-06-22T00:00:00Z,DI,CU,112,2015
2015-06-22T00:00:00Z,DI,CU,111,2015
2015-06-22T00:00:00Z,DI,CU,101,2015
2015-06-22T00:00:00Z,DI,CU,120,2015
2015-06-22T00:00:00Z,DI,PI,115,2015
2015-06-22T00:00:00Z,DI,PI,96,2015
2015-06-22T00:00:00Z,DI,PI,117,2015
2015-06-22T00:00:00Z,DI,PI,110,2015
2015-06-22T00:00:00Z,DI,PI,119,2015
2015-06-22T00:00:00Z,DI,PI,111,2015
2015-06-22T00:00:00Z,DI,PI,113,2015
2015-06-22T00:00:00Z,DI,SO,124,2015
2015-06-22T00:00:00Z,DI,SO,122,2015
2015-06-22T00:00:00Z,DI,SO,119,2015
2015-06-22T00:00:00Z,DI,SO,121,2015
2015-06-22T00:00:00Z,DI,SO,120,2015
2015-06-22T00:00:00Z,DI,SO,116,2015
2015-06-22T00:00:00Z,DI,SO,122,2015
2015-06-22T00:00:00Z,DI,SO,126,2015
2015-06-22T00:00:00Z,DI,SO,122,2015
2015-06-22T00:00:00Z,DI,SO,127,2015
2015-06-22T00:00:00Z,DI,SO,117,2015
2015-06-22T00:00:00Z,DI,SO,121,2015
2015-06-22T00:00:00Z,DI,SO,110,2015
2015-06-22T00:00:00Z,DI,SO,115,2015
2015-06-22T00:00:00Z,DI,SO,113,2015
2015-06-22T00:00:00Z,DI,SO,111,2015
2015-06-22T00:00:00Z,DI,SO,125,2015
2015-06-22T00:00:00Z,DI,SO,122,2015
2015-06-22T00:00:00Z,DI,SO,115,2015
2015-06-22T00:00:00Z,DI,SO,124,2015
2015-06-22T00:00:00Z,DI,SO,106,2015
2015-06-22T00:00:00Z,DI,SO,120,2015
2015-06-22T00:00:00Z,DI,SO,113,2015
2015-06-22T00:00:00Z,DI,SO,120,2015
2015-06-22T00:00:00Z,DI,SO,121,2015
2015-06-22T00:00:00Z,DI,SO,115,2015
2015-06-22T00:00:00Z,DI,SO,117,2015
2015-06-22T00:00:00Z,DI,SO,125,2015
2015-06-22T00:00:00Z,DI,SO,129,2015
2015-06-24T00:00:00Z,DI,SO,129,2015
2015-06-24T00:00:00Z,DI,SO,131,2015
2015-06-24T00:00:00Z,DI,SO,133,2015
2015-06-24T00:00:00Z,DI,SO,132,2015
2015-06-24T00:00:00Z,DI,SO,129,2015
2015-06-24T00:00:00Z,DI,SO,130,2015
2015-06-24T00:00:00Z,DI,SO,123,2015
2015-06-24T00:00:00Z,DI,CU,125,2015
2015-06-24T00:00:00Z,DI,CU,113,2015
2015-06-24T00:00:00Z,DI,CU,134,2015
2015-06-24T00:00:00Z,DI,CU,116,2015
2015-06-24T00:00:00Z,DI,CU,137,2015
2015-06-27T00:00:00Z,DI,CU,101,2015
2015-06-27T00:00:00Z,DI,CU,109,2015
2015-06-27T00:00:00Z,DI,CU,96,2015
2015-06-27T00:00:00Z,DI,CU,144,2015
2015-06-27T00:00:00Z,DI,CU,140,2015
2015-06-27T00:00:00Z,DI,PI,117,2015
2015-06-27T00:00:00Z,DI,PI,112,2015
2015-06-27T00:00:00Z,DI,PI,111,2015
2015-06-27T00:00:00Z,DI,PI,120,2015
2015-06-27T00:00:00Z,DI,PI,119,2015
2015-06-27T00:00:00Z,DI,PI,119,2015
2015-06-27T00:00:00Z,DI,PI,99,2015
2015-06-27T00:00:00Z,DI,PI,120,2015
2015-06-27T00:00:00Z,DI,PI,117,2015
2015-06-27T00:00:00Z,DI,PI,114,2015
2015-06-27T00:00:00Z,DI,SO,120,2015
2015-06-27T00:00:00Z,DI,SO,122,2015
2015-06-27T00:00:00Z,DI,SO,116,2015
2015-06-27T00:00:00Z,DI,SO,118,2015
2015-06-27T00:00:00Z,DI,SO,122,2015
2015-06-27T00:00:00Z,DI,SO,129,2015
2015-06-27T00:00:00Z,DI,SO,100,2015
2015-06-27T00:00:00Z,DI,SO,116,2015
2015-06-27T00:00:00Z,DI,SO,123,2015
2015-06-27T00:00:00Z,DI,SO,116,2015
2015-06-27T00:00:00Z,DI,SO,130,2015
2015-06-29T00:00:00Z,DI,CU,107,2015
2015-06-29T00:00:00Z,DI,CU,109,2015
2015-06-29T00:00:00Z,DI,CU,115,2015
2015-06-29T00:00:00Z,DI,CU,122,2015
2015-06-29T00:00:00Z,DI,CU,146,2015
2015-06-29T00:00:00Z,DI,CU,114,2015
2015-06-29T00:00:00Z,DI,CU,117,2015
2015-06-29T00:00:00Z,DI,PI,111,2015
2015-06-29T00:00:00Z,DI,PI,110,2015
2015-06-29T00:00:00Z,DI,SO,126,2015
2015-06-29T00:00:00Z,DI,SO,128,2015
2015-06-29T00:00:00Z,DI,SO,119,2015
2015-06-29T00:00:00Z,DI,SO,103,2015
2015-06-29T00:00:00Z,DI,SO,129,2015
2015-06-29T00:00:00Z,DI,SO,109,2015
2015-06-29T00:00:00Z,DI,SO,116,2015
2015-06-29T00:00:00Z,DI,SO,119,2015
2015-07-02T00:00:00Z,DI,CU,144,2015
2015-07-02T00:00:00Z,DI,CU,113,2015
2015-07-02T00:00:00Z,DI,CU,136,2015
2015-07-02T00:00:00Z,DI,CU,137,2015
2015-07-02T00:00:00Z,DI,CU,143,2015
2015-07-02T00:00:00Z,DI,PI,135,2015
2015-07-02T00:00:00Z,DI,PI,122,2015
2015-07-02T00:00:00Z,DI,PI,116,2015
2015-07-02T00:00:00Z,DI,PI,121,2015
2015-07-02T00:00:00Z,DI,PI,123,2015
2015-07-02T00:00:00Z,DI,PI,123,2015
2015-07-02T00:00:00Z,DI,PI,108,2015
2015-07-02T00:00:00Z,DI,SO,126,2015
2015-07-02T00:00:00Z,DI,SO,124,2015
2015-07-02T00:00:00Z,DI,SO,125,2015
2015-07-02T00:00:00Z,DI,SO,90,2015
2015-07-02T00:00:00Z,DI,SO,122,2015
2015-07-02T00:00:00Z,DI,SO,129,2015
2015-07-02T00:00:00Z,DI,SO,116,2015
2015-07-02T00:00:00Z,DI,SO,127,2015
2015-07-02T00:00:00Z,DI,SO,127,2015
2015-07-02T00:00:00Z,DI,SO,121,2015
2015-07-02T00:00:00Z,DI,SO,115,2015
2015-07-06T00:00:00Z,DI,CU,136,2015
2015-07-06T00:00:00Z,DI,CU,140,2015
2015-07-06T00:00:00Z,DI,CU,152,2015
2015-07-06T00:00:00Z,DI,CU,125,2015
2015-07-06T00:00:00Z,DI,CU,128,2015
2015-07-06T00:00:00Z,DI,SO,122,2015
2015-07-06T00:00:00Z,DI,SO,111,2015
2015-07-06T00:00:00Z,DI,SO,121,2015
2015-07-06T00:00:00Z,DI,SO,128,2015
2015-07-07T00:00:00Z,DI,CU,137,2015
2015-07-07T00:00:00Z,DI,CU,131,2015
2015-07-07T00:00:00Z,DI,CU,131,2015
2015-07-07T00:00:00Z,DI,CU,117,2015
2015-07-07T00:00:00Z,DI,CU,116,2015
2015-07-07T00:00:00Z,DI,PI,128,2015
2015-07-07T00:00:00Z,DI,PI,132,2015
2015-07-07T00:00:00Z,DI,PI,136,2015
2015-07-07T00:00:00Z,DI,PI,122,2015
2015-07-07T00:00:00Z,DI,PI,148,2015
2015-07-07T00:00:00Z,DI,PI,136,2015
2015-07-07T00:00:00Z,DI,PI,152,2015
2015-07-07T00:00:00Z,DI,PI,137,2015
2015-07-07T00:00:00Z,DI,PI,122,2015
2015-07-07T00:00:00Z,DI,PI,125,2015
2015-07-07T00:00:00Z,DI,SO,126,2015
2015-07-07T00:00:00Z,DI,SO,127,2015
2015-07-07T00:00:00Z,DI,SO,128,2015
2015-07-07T00:00:00Z,DI,SO,121,2015
2015-07-07T00:00:00Z,DI,SO,133,2015
2016-05-14T00:00:00Z,DI,PI,62,2016
2016-05-14T00:00:00Z,DI,PI,60,2016
2016-05-14T00:00:00Z,DI,PI,57,2016
2016-05-14T00:00:00Z,DI,SO,77,2016
2016-05-14T00:00:00Z,DI,SO,103,2016
2016-05-14T00:00:00Z,DI,SO,111,2016
2016-05-14T00:00:00Z,DI,SO,90,2016
2016-05-14T00:00:00Z,DI,SO,124,2016
