survey_date,region,species,fork_length,year
2016-05-15,DI,CU,96,2016
2016-05-15,DI,CU,108,2016
2016-05-15,DI,CU,92,2016
2016-05-15,DI,CU,85,2016
2016-05-15,DI,CU,113,2016
2016-05-15,DI,CU,99,2016
2016-05-15,DI,PI,66,2016
2016-05-15,DI,PI,95,2016
2016-05-15,DI,PI,76,2016
2016-05-15,DI,PI,52,2016
2016-05-15,DI,PI,76,2016
2016-05-15,DI,PI,92,2016
2016-05-15,DI,PI,132,2016
2016-05-15,DI,PI,105,2016
2016-05-15,DI,PI,91,2016
2016-05-15,DI,PI,86,2016
2016-05-15,DI,SO,91,2016
2016-05-15,DI,SO,124,2016
2016-05-15,DI,SO,91,2016
2016-05-15,DI,SO,95,2016
2016-05-15,DI,SO,83,2016
2016-05-15,DI,SO,105,2016
2016-05-15,DI,SO,120,2016
2016-05-15,DI,SO,96,2016
2016-05-15,DI,SO,102,2016
2016-05-15,DI,SO,112,2016
2016-05-15,DI,SO,101,2016
2016-05-15,DI,SO,102,2016
2016-05-15,DI,SO,96,2016
2016-05-15,DI,SO,105,2016
2016-05-15,DI,SO,100,2016
2016-05-15,DI,SO,94,2016
2016-05-15,DI,SO,92,2016
2016-05-15,DI,SO,114,2016
2016-05-15,DI,SO,127,2016
2016-05-15,DI,SO,105,2016
2016-05-19,DI,SO,79,2016
2016-05-19,DI,SO,80,2016
2016-05-19,DI,SO,83,2016
2016-05-19,DI,SO,96,2016
2016-05-19,DI,SO,82,2016
2016-05-19,DI,SO,84,2016
2016-05-19,DI,SO,82,2016
2016-05-19,DI,SO,85,2016
2016-05-19,DI,SO,88,2016
2016-05-19,DI,SO,77,2016
2016-05-19,DI,CU,77,2016
2016-05-19,DI,SO,93,2016
2016-05-19,DI,SO,78,2016
2016-05-19,DI,SO,86,2016
2016-05-19,DI,SO,89,2016
2016-05-19,DI,SO,74,2016
2016-05-19,DI,SO,83,2016
2016-05-19,DI,SO,92,2016
2016-05-19,DI,SO,88,2016
2016-05-19,DI,SO,87,2016
2016-05-19,DI,SO,92,2016
2016-05-19,DI,SO,72,2016
2016-05-19,DI,SO,84,2016
2016-05-19,DI,SO,82,2016
2016-05-19,DI,SO,117,2016
2016-05-19,DI,SO,90,2016
2016-05-19,DI,SO,89,2016
2016-05-19,DI,SO,88,2016
2016-05-19,DI,SO,87,2016
2016-05-19,DI,SO,76,2016
2016-05-19,DI,SO,75,2016
2016-05-19,DI,SO,84,2016
2016-05-19,DI,SO,79,2016
2016-05-19,DI,SO,81,2016
2016-05-19,DI,SO,78,2016
2016-05-19,DI,SO,91,2016
2016-05-19,DI,SO,90,2016
2016-05-19,DI,SO,88,2016
2016-05-19,DI,SO,89,2016
2016-05-19,DI,SO,85,2016
2016-05-19,DI,SO,83,2016
2016-05-19,DI,SO,94,2016
2016-05-19,DI,SO,90,2016
2016-05-19,DI,SO,88,2016
2016-05-19,DI,SO,89,2016
2016-05-19,DI,SO,83,2016
2016-05-19,DI,SO,90,2016
2016-05-19,DI,SO,85,2016
2016-05-19,DI,SO,85,2016
2016-05-19,DI,SO,91,2016
2016-05-19,DI,SO,82,2016
2016-05-19,DI,SO,90,2016
2016-05-19,DI,SO,83,2016
2016-05-19,DI,SO,94,2016
2016-05-19,DI,SO,91,2016
2016-05-19,DI,SO,94,2016
2016-05-19,DI,SO,90,2016
2016-05-19,DI,SO,85,2016
2016-05-19,DI,SO,81,2016
2016-05-19,DI,SO,88,2016
2016-05-19,DI,SO,80,2016
2016-05-19,DI,CU,73,2016
2016-05-19,DI,CU,65,2016
2016-05-19,DI,CU,76,2016
2016-05-19,DI,CU,69,2016
2016-05-19,DI,CU,79,2016
2016-05-19,DI,CU,71,2016
2016-05-19,DI,CU,65,2016
2016-05-19,DI,CU,66,2016
2016-05-19,DI,CU,72,2016
2016-05-19,DI,CU,71,2016
2016-05-19,DI,PI,64,2016
2016-05-19,DI,PI,81,2016
2016-05-19,DI,PI,88,2016
2016-05-19,DI,PI,73,2016
2016-05-19,DI,PI,75,2016
2016-05-19,DI,PI,71,2016
2016-05-19,DI,PI,68,2016
2016-05-19,DI,PI,73,2016
2016-05-19,DI,PI,73,2016
2016-05-19,DI,PI,56,2016
2016-05-23,DI,SO,75,2016
2016-05-23,DI,SO,86,2016
2016-05-23,DI,SO,100,2016
2016-05-23,DI,SO,84,2016
2016-05-23,DI,SO,99,2016
2016-05-23,DI,SO,84,2016
2016-05-23,DI,SO,93,2016
2016-05-23,DI,SO,101,2016
2016-05-23,DI,SO,90,2016
2016-05-23,DI,SO,90,2016
2016-05-23,DI,CU,76,2016
2016-05-23,DI,CU,73,2016
2016-05-23,DI,CU,101,2016
2016-05-23,DI,CU,88,2016
2016-05-23,DI,CU,98,2016
2016-05-23,DI,CU,81,2016
2016-05-23,DI,CU,75,2016
2016-05-23,DI,CU,88,2016
2016-05-23,DI,CU,88,2016
2016-05-23,DI,CU,72,2016
2016-05-23,DI,PI,81,2016
2016-05-23,DI,PI,107,2016
2016-05-23,DI,PI,86,2016
2016-05-23,DI,PI,97,2016
2016-05-23,DI,PI,87,2016
2016-05-23,DI,PI,95,2016
2016-05-23,DI,PI,92,2016
2016-05-23,DI,PI,87,2016
2016-05-23,DI,PI,87,2016
2016-05-23,DI,PI,82,2016
2016-05-23,DI,SO,91,2016
2016-05-23,DI,SO,93,2016
2016-05-23,DI,SO,97,2016
2016-05-23,DI,SO,97,2016
2016-05-23,DI,SO,89,2016
2016-05-23,DI,SO,94,2016
2016-05-23,DI,SO,98,2016
2016-05-23,DI,SO,86,2016
2016-05-23,DI,SO,97,2016
2016-05-23,DI,SO,94,2016
2016-05-23,DI,SO,93,2016
2016-05-23,DI,SO,88,2016
2016-05-23,DI,SO,96,2016
2016-05-23,DI,SO,105,2016
2016-05-23,DI,SO,83,2016
2016-05-23,DI,SO,89,2016
2016-05-23,DI,SO,78,2016
2016-05-23,DI,SO,84,2016
2016-05-23,DI,SO,104,2016
2016-05-23,DI,SO,92,2016
2016-05-23,DI,SO,98,2016
2016-05-23,DI,SO,92,2016
2016-05-23,DI,SO,86,2016
2016-05-23,DI,SO,94,2016
2016-05-23,DI,SO,81,2016
2016-05-23,DI,SO,89,2016
2016-05-23,DI,SO,90,2016
2016-05-23,DI,SO,87,2016
2016-05-23,DI,SO,92,2016
2016-05-23,DI,SO,89,2016
2016-05-23,DI,SO,98,2016
2016-05-23,DI,SO,93,2016
2016-05-23,DI,SO,93,2016
2016-05-23,DI,SO,92,2016
2016-05-23,DI,SO,94,2016
2016-05-23,DI,SO,86,2016
2016-05-23,DI,SO,104,2016
2016-05-23,DI,SO,103,2016
2016-05-23,DI,SO,93,2016
2016-05-23,DI,SO,98,2016
2016-05-23,DI,CU,92,2016
2016-05-23,DI,CU,127,2016
2016-05-23,DI,CU,97,2016
2016-05-23,DI,CU,97,2016
2016-05-23,DI,CU,100,2016
2016-05-23,DI,CU,103,2016
2016-05-23,DI,CU,90,2016
2016-05-23,DI,CU,98,2016
2016-05-23,DI,CU,87,2016
2016-05-23,DI,CU,95,2016
2016-05-23,DI,PI,107,2016
2016-05-23,DI,PI,91,2016
2016-05-23,DI,PI,97,2016
2016-05-23,DI,PI,109,2016
2016-05-23,DI,PI,97,2016
2016-05-23,DI,PI,93,2016
2016-05-23,DI,PI,96,2016
2016-05-23,DI,PI,102,2016
2016-05-23,DI,PI,98,2016
2016-05-23,DI,SO,88,2016
2016-05-23,DI,SO,104,2016
2016-05-23,DI,SO,104,2016
2016-05-23,DI,SO,102,2016
2016-05-23,DI,SO,90,2016
2016-05-23,DI,SO,92,2016
2016-05-23,DI,SO,96,2016
2016-05-23,DI,SO,94,2016
2016-05-23,DI,SO,96,2016
2016-05-23,DI,SO,94,2016
2016-05-23,DI,SO,91,2016
2016-05-23,DI,SO,90,2016
2016-05-23,DI,SO,100,2016
2016-05-23,DI,SO,92,2016
2016-05-23,DI,SO,86,2016
2016-05-23,DI,SO,96,2016
2016-05-23,DI,SO,83,2016
2016-05-23,DI,SO,93,2016
2016-05-23,DI,SO,93,2016
2016-05-23,DI,SO,91,2016
2016-05-26,DI,SO,92,2016
2016-05-26,DI,SO,91,2016
2016-05-26,DI,SO,86,2016
2016-05-26,DI,SO,95,2016
2016-05-26,DI,SO,98,2016
2016-05-26,DI,SO,87,2016
2016-05-26,DI,SO,79,2016
2016-05-26,DI,SO,98,2016
2016-05-26,DI,SO,89,2016
2016-05-26,DI,SO,95,2016
2016-05-26,DI,SO,96,2016
2016-05-26,DI,SO,84,2016
2016-05-26,DI,SO,88,2016
2016-05-26,DI,SO,85,2016
2016-05-26,DI,SO,91,2016
2016-05-26,DI,SO,99,2016
2016-05-26,DI,SO,91,2016
2016-05-26,DI,SO,96,2016
2016-05-26,DI,SO,81,2016
2016-05-26,DI,SO,93,2016
2016-05-26,DI,SO,95,2016
2016-05-26,DI,SO,94,2016
2016-05-26,DI,SO,95,2016
2016-05-26,DI,SO,91,2016
2016-05-26,DI,SO,90,2016
2016-05-26,DI,SO,86,2016
2016-05-26,DI,SO,89,2016
2016-05-26,DI,SO,91,2016
2016-05-26,DI,SO,90,2016
2016-05-26,DI,CU,108,2016
2016-05-26,DI,CU,88,2016
2016-05-26,DI,CU,81,2016
2016-05-26,DI,CU,86,2016
2016-05-26,DI,CU,73,2016
2016-05-26,DI,CU,89,2016
2016-05-26,DI,CU,94,2016
2016-05-26,DI,CU,77,2016
2016-05-26,DI,CU,92,2016
2016-05-26,DI,CU,83,2016
2016-05-26,DI,PI,94,2016
2016-05-26,DI,PI,84,2016
2016-05-26,DI,PI,87,2016
2016-05-26,DI,PI,102,2016
2016-05-26,DI,PI,85,2016
2016-05-26,DI,PI,85,2016
2016-05-26,DI,PI,85,2016
2016-05-26,DI,PI,89,2016
2016-05-26,DI,PI,87,2016
2016-05-26,DI,PI,77,2016
2016-05-27,DI,SO,94,2016
2016-05-27,DI,SO,84,2016
2016-05-27,DI,SO,94,2016
2016-05-27,DI,SO,86,2016
2016-05-27,DI,SO,85,2016
2016-05-27,DI,SO,89,2016
2016-05-27,DI,SO,110,2016
2016-05-27,DI,SO,97,2016
2016-05-27,DI,SO,94,2016
2016-05-27,DI,CU,99,2016
2016-05-27,DI,CU,88,2016
2016-05-27,DI,CU,96,2016
2016-05-27,DI,CU,97,2016
2016-05-27,DI,CU,79,2016
2016-05-27,DI,CU,103,2016
2016-05-27,DI,CU,100,2016
2016-05-27,DI,CU,100,2016
2016-05-27,DI,PI,99,2016
2016-05-27,DI,PI,104,2016
2016-05-27,DI,PI,96,2016
2016-05-27,DI,PI,93,2016
2016-05-27,DI,PI,81,2016
2016-05-27,DI,PI,99,2016
2016-05-27,DI,PI,92,2016
2016-05-27,DI,PI,102,2016
2016-05-27,DI,PI,99,2016
2016-05-27,DI,PI,98,2016
2016-05-27,DI,SO,91,2016
2016-05-27,DI,SO,97,2016
2016-05-27,DI,SO,86,2016
2016-05-27,DI,SO,92,2016
2016-05-27,DI,SO,101,2016
2016-05-27,DI,SO,96,2016
2016-05-27,DI,SO,98,2016
2016-05-27,DI,SO,95,2016
2016-05-27,DI,SO,101,2016
2016-05-27,DI,SO,96,2016
2016-05-27,DI,SO,88,2016
2016-05-27,DI,SO,95,2016
2016-05-27,DI,SO,89,2016
2016-05-27,DI,SO,98,2016
2016-05-27,DI,SO,90,2016
2016-05-27,DI,SO,98,2016
2016-05-27,DI,SO,89,2016
2016-05-27,DI,SO,103,2016
2016-05-27,DI,SO,93,2016
2016-05-27,DI,SO,85,2016
2016-05-27,DI,SO,84,2016
2016-05-27,DI,SO,90,2016
2016-05-27,DI,SO,92,2016
2016-05-27,DI,SO,84,2016
2016-05-27,DI,SO,96,2016
2016-05-27,DI,SO,109,2016
2016-05-27,DI,SO,110,2016
2016-05-27,DI,SO,98,2016
2016-05-27,DI,SO,90,2016
2016-05-27,DI,SO,81,2016
2016-05-27,DI,CU,122,2016
2016-05-27,DI,CU,96,2016
2016-05-27,DI,CU,122,2016
2016-05-27,DI,CU,119,2016
2016-05-27,DI,CU,107,2016
2016-05-27,DI,CU,113,2016
2016-05-27,DI,CU,110,2016
2016-05-27,DI,CU,84,2016
2016-05-27,DI,CU,74,2016
2016-05-27,DI,CU,95,2016
2016-05-27,DI,PI,109,2016
2016-05-27,DI,PI,102,2016
2016-05-27,DI,PI,105,2016
2016-05-27,DI,PI,99,2016
2016-05-27,DI,PI,99,2016
2016-05-27,DI,PI,89,2016
2016-05-27,DI,PI,91,2016
2016-05-27,DI,PI,113,2016
2016-05-27,DI,PI,98,2016
2016-05-27,DI,SO,96,2016
2016-05-27,DI,SO,87,2016
2016-05-27,DI,SO,85,2016
2016-05-27,DI,SO,95,2016
2016-05-27,DI,SO,106,2016
2016-05-27,DI,SO,88,2016
2016-05-27,DI,SO,94,2016
2016-05-27,DI,SO,96,2016
2016-05-27,DI,SO,102,2016
2016-05-27,DI,SO,93,2016
2016-05-27,DI,SO,87,2016
2016-05-27,DI,SO,93,2016
2016-05-27,DI,SO,93,2016
2016-05-27,DI,SO,97,2016
2016-05-27,DI,SO,93,2016
2016-05-27,DI,SO,100,2016
2016-05-27,DI,SO,99,2016
2016-05-27,DI,SO,100,2016
2016-05-27,DI,SO,87,2016
2016-05-27,DI,SO,95,2016
2016-06-01,DI,SO,92,2016
2016-06-01,DI,SO,93,2016
2016-06-01,DI,SO,89,2016
2016-06-01,DI,SO,97,2016
2016-06-01,DI,SO,92,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,91,2016
2016-06-01,DI,SO,93,2016
2016-06-01,DI,SO,91,2016
2016-06-01,DI,SO,96,2016
2016-06-01,DI,CU,90,2016
2016-06-01,DI,CU,99,2016
2016-06-01,DI,CU,112,2016
2016-06-01,DI,CU,99,2016
2016-06-01,DI,CU,95,2016
2016-06-01,DI,CU,108,2016
2016-06-01,DI,CU,108,2016
2016-06-01,DI,CU,109,2016
2016-06-01,DI,CU,120,2016
2016-06-01,DI,CU,97,2016
2016-06-01,DI,PI,102,2016
2016-06-01,DI,PI,106,2016
2016-06-01,DI,PI,98,2016
2016-06-01,DI,SO,102,2016
2016-06-01,DI,SO,91,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,103,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,88,2016
2016-06-01,DI,SO,92,2016
2016-06-01,DI,SO,105,2016
2016-06-01,DI,SO,88,2016
2016-06-01,DI,SO,102,2016
2016-06-01,DI,SO,96,2016
2016-06-01,DI,SO,84,2016
2016-06-01,DI,SO,89,2016
2016-06-01,DI,SO,96,2016
2016-06-01,DI,SO,96,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,98,2016
2016-06-01,DI,SO,98,2016
2016-06-01,DI,SO,101,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,95,2016
2016-06-01,DI,SO,102,2016
2016-06-01,DI,SO,89,2016
2016-06-01,DI,SO,93,2016
2016-06-01,DI,SO,95,2016
2016-06-01,DI,SO,88,2016
2016-06-01,DI,SO,97,2016
2016-06-01,DI,SO,96,2016
2016-06-01,DI,SO,96,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,90,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,95,2016
2016-06-01,DI,SO,96,2016
2016-06-01,DI,SO,105,2016
2016-06-01,DI,SO,93,2016
2016-06-01,DI,SO,95,2016
2016-06-01,DI,SO,79,2016
2016-06-01,DI,SO,88,2016
2016-06-01,DI,SO,86,2016
2016-06-01,DI,SO,90,2016
2016-06-01,DI,SO,89,2016
2016-06-01,DI,SO,85,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,86,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,CU,92,2016
2016-06-01,DI,CU,97,2016
2016-06-01,DI,CU,86,2016
2016-06-01,DI,CU,81,2016
2016-06-01,DI,CU,88,2016
2016-06-01,DI,CU,89,2016
2016-06-01,DI,CU,88,2016
2016-06-01,DI,CU,84,2016
2016-06-01,DI,CU,90,2016
2016-06-01,DI,CU,102,2016
2016-06-01,DI,PI,119,2016
2016-06-01,DI,PI,98,2016
2016-06-01,DI,PI,96,2016
2016-06-01,DI,PI,100,2016
2016-06-01,DI,PI,99,2016
2016-06-01,DI,PI,101,2016
2016-06-01,DI,PI,97,2016
2016-06-01,DI,PI,95,2016
2016-06-01,DI,PI,93,2016
2016-06-01,DI,PI,103,2016
2016-06-01,DI,SO,91,2016
2016-06-01,DI,SO,88,2016
2016-06-01,DI,SO,96,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,95,2016
2016-06-01,DI,SO,90,2016
2016-06-01,DI,SO,89,2016
2016-06-01,DI,SO,93,2016
2016-06-01,DI,SO,85,2016
2016-06-01,DI,SO,87,2016
2016-06-01,DI,SO,89,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,94,2016
2016-06-01,DI,SO,92,2016
2016-06-01,DI,SO,95,2016
2016-06-01,DI,SO,84,2016
2016-06-01,DI,SO,99,2016
2016-06-01,DI,SO,89,2016
2016-06-01,DI,SO,92,2016
2016-06-01,DI,SO,87,2016
2016-06-02,DI,SO,99,2016
2016-06-02,DI,SO,98,2016
2016-06-02,DI,SO,93,2016
2016-06-02,DI,SO,104,2016
2016-06-02,DI,SO,101,2016
2016-06-02,DI,SO,81,2016
2016-06-02,DI,SO,91,2016
2016-06-02,DI,SO,95,2016
2016-06-02,DI,SO,92,2016
2016-06-02,DI,SO,92,2016
2016-06-02,DI,SO,94,2016
2016-06-02,DI,SO,92,2016
2016-06-02,DI,SO,96,2016
2016-06-02,DI,SO,93,2016
2016-06-02,DI,SO,90,2016
2016-06-02,DI,SO,97,2016
2016-06-02,DI,SO,96,2016
2016-06-02,DI,SO,94,2016
2016-06-02,DI,SO,94,2016
2016-06-02,DI,SO,99,2016
2016-06-03,DI,SO,92,2016
2016-06-03,DI,SO,94,2016
2016-06-03,DI,SO,89,2016
2016-06-03,DI,SO,93,2016
2016-06-03,DI,SO,95,2016
2016-06-03,DI,SO,95,2016
2016-06-03,DI,SO,92,2016
2016-06-03,DI,SO,92,2016
2016-06-03,DI,SO,94,2016
2016-06-03,DI,SO,104,2016
2016-06-03,DI,SO,96,2016
2016-06-03,DI,SO,95,2016
2016-06-03,DI,SO,93,2016
2016-06-03,DI,SO,111,2016
2016-06-03,DI,SO,96,2016
2016-06-03,DI,SO,102,2016
2016-06-03,DI,SO,92,2016
2016-06-03,DI,SO,94,2016
2016-06-03,DI,SO,86,2016
2016-06-03,DI,SO,106,2016
2016-06-03,DI,SO,91,2016
2016-06-03,DI,SO,104,2016
2016-06-03,DI,SO,88,2016
2016-06-03,DI,SO,95,2016
2016-06-03,DI,SO,88,2016
2016-06-03,DI,SO,96,2016
2016-06-03,DI,SO,106,2016
2016-06-03,DI,SO,94,2016
2016-06-03,DI,SO,87,2016
2016-06-03,DI,SO,103,2016
2016-06-03,DI,CU,110,2016
2016-06-03,DI,CU,93,2016
2016-06-03,DI,CU,93,2016
2016-06-03,DI,CU,91,2016
2016-06-03,DI,CU,86,2016
2016-06-03,DI,CU,110,2016
2016-06-03,DI,CU,87,2016
2016-06-03,DI,CU,80,2016
2016-06-03,DI,CU,104,2016
2016-06-03,DI,CU,82,2016
2016-06-03,DI,PI,94,2016
2016-06-03,DI,PI,90,2016
2016-06-03,DI,PI,85,2016
2016-06-03,DI,PI,107,2016
2016-06-03,DI,PI,94,2016
2016-06-03,DI,PI,82,2016
2016-06-03,DI,PI,85,2016
2016-06-03,DI,PI,95,2016
2016-06-03,DI,PI,95,2016
2016-06-03,DI,PI,97,2016
2016-06-07,DI,SO,90,2016
2016-06-07,DI,SO,94,2016
2016-06-07,DI,SO,90,2016
2016-06-07,DI,SO,99,2016
2016-06-07,DI,SO,92,2016
2016-06-07,DI,SO,94,2016
2016-06-07,DI,SO,85,2016
2016-06-07,DI,SO,93,2016
2016-06-07,DI,SO,89,2016
2016-06-07,DI,SO,84,2016
2016-06-07,DI,SO,91,2016
2016-06-07,DI,SO,90,2016
2016-06-07,DI,SO,89,2016
2016-06-07,DI,SO,95,2016
2016-06-07,DI,SO,98,2016
2016-06-07,DI,SO,88,2016
2016-06-07,DI,CU,111,2016
2016-06-07,DI,CU,107,2016
2016-06-07,DI,CU,117,2016
2016-06-07,DI,CU,126,2016
2016-06-07,DI,CU,110,2016
2016-06-07,DI,CU,110,2016
2016-06-07,DI,CU,92,2016
2016-06-07,DI,CU,99,2016
2016-06-07,DI,CU,89,2016
2016-06-07,DI,CU,114,2016
2016-06-07,DI,SO,95,2016
2016-06-07,DI,SO,89,2016
2016-06-07,DI,SO,89,2016
2016-06-07,DI,SO,94,2016
2016-06-07,DI,SO,104,2016
2016-06-07,DI,SO,92,2016
2016-06-07,DI,SO,93,2016
2016-06-07,DI,SO,95,2016
2016-06-07,DI,SO,97,2016
2016-06-07,DI,SO,95,2016
2016-06-07,DI,SO,97,2016
2016-06-07,DI,SO,94,2016
2016-06-07,DI,SO,112,2016
2016-06-07,DI,SO,91,2016
2016-06-07,DI,SO,109,2016
2016-06-07,DI,SO,98,2016
2016-06-07,DI,SO,104,2016
2016-06-07,DI,SO,111,2016
2016-06-07,DI,SO,110,2016
2016-06-07,DI,SO,85,2016
2016-06-07,DI,SO,90,2016
2016-06-07,DI,SO,98,2016
2016-06-07,DI,SO,92,2016
2016-06-07,DI,SO,87,2016
2016-06-07,DI,SO,106,2016
2016-06-07,DI,SO,108,2016
2016-06-07,DI,SO,97,2016
2016-06-07,DI,SO,102,2016
2016-06-07,DI,SO,102,2016
2016-06-07,DI,SO,91,2016
2016-06-07,DI,SO,117,2016
2016-06-07,DI,SO,102,2016
2016-06-07,DI,SO,97,2016
2016-06-07,DI,SO,97,2016
2016-06-07,DI,SO,90,2016
2016-06-07,DI,SO,96,2016
2016-06-07,DI,SO,86,2016
2016-06-07,DI,SO,94,2016
2016-06-07,DI,SO,95,2016
2016-06-07,DI,SO,103,2016
2016-06-07,DI,SO,96,2016
2016-06-07,DI,SO,95,2016
2016-06-07,DI,SO,96,2016
2016-06-07,DI,SO,102,2016
2016-06-07,DI,PI,101,2016
2016-06-07,DI,PI,105,2016
2016-06-07,DI,PI,95,2016
2016-06-07,DI,CU,113,2016
2016-06-07,DI,CU,104,2016
2016-06-07,DI,CU,120,2016
2016-06-07,DI,CU,111,2016
2016-06-07,DI,CU,108,2016
2016-06-07,DI,CU,121,2016
2016-06-07,DI,PI,96,2016
2016-06-07,DI,PI,106,2016
2016-06-07,DI,PI,101,2016
2016-06-07,DI,PI,102,2016
2016-06-07,DI,PI,114,2016
2016-06-07,DI,PI,93,2016
2016-06-07,DI,CU,124,2016
2016-06-07,DI,CU,93,2016
2016-06-07,DI,CU,113,2016
2016-06-07,DI,CU,111,2016
2016-06-08,DI,SO,92,2016
2016-06-08,DI,SO,97,2016
2016-06-08,DI,SO,95,2016
2016-06-08,DI,SO,95,2016
2016-06-08,DI,SO,98,2016
2016-06-08,DI,SO,90,2016
2016-06-08,DI,SO,98,2016
2016-06-08,DI,SO,105,2016
2016-06-08,DI,SO,95,2016
2016-06-08,DI,SO,97,2016
2016-06-09,DI,CU,105,2016
2016-06-09,DI,CU,104,2016
2016-06-09,DI,CU,97,2016
2016-06-09,DI,CU,112,2016
2016-06-09,DI,CU,108,2016
2016-06-09,DI,CU,107,2016
2016-06-09,DI,CU,102,2016
2016-06-09,DI,CU,103,2016
2016-06-09,DI,CU,103,2016
2016-06-09,DI,CU,89,2016
2016-06-09,DI,PI,104,2016
2016-06-09,DI,PI,97,2016
2016-06-09,DI,PI,100,2016
2016-06-09,DI,PI,116,2016
2016-06-09,DI,PI,96,2016
2016-06-09,DI,PI,102,2016
2016-06-09,DI,PI,93,2016
2016-06-09,DI,PI,110,2016
2016-06-09,DI,PI,105,2016
2016-06-09,DI,PI,105,2016
2016-06-09,DI,SO,95,2016
2016-06-09,DI,SO,92,2016
2016-06-09,DI,SO,99,2016
2016-06-09,DI,SO,91,2016
2016-06-09,DI,SO,91,2016
2016-06-09,DI,SO,93,2016
2016-06-09,DI,SO,110,2016
2016-06-09,DI,SO,90,2016
2016-06-09,DI,SO,84,2016
2016-06-09,DI,SO,92,2016
2016-06-09,DI,SO,106,2016
2016-06-09,DI,SO,97,2016
2016-06-09,DI,SO,89,2016
2016-06-09,DI,SO,99,2016
2016-06-09,DI,SO,96,2016
2016-06-09,DI,SO,109,2016
2016-06-09,DI,SO,96,2016
2016-06-09,DI,SO,99,2016
2016-06-09,DI,SO,107,2016
2016-06-09,DI,SO,99,2016
2016-06-09,DI,SO,92,2016
2016-06-09,DI,SO,95,2016
2016-06-09,DI,SO,93,2016
2016-06-09,DI,SO,98,2016
2016-06-09,DI,SO,94,2016
2016-06-09,DI,SO,96,2016
2016-06-09,DI,SO,90,2016
2016-06-09,DI,SO,95,2016
2016-06-09,DI,SO,91,2016
2016-06-09,DI,SO,115,2016
2016-06-09,DI,PI,111,2016
2016-06-09,DI,PI,88,2016
2016-06-09,DI,PI,100,2016
2016-06-09,DI,CU,117,2016
2016-06-09,DI,CU,99,2016
2016-06-09,DI,CU,104,2016
2016-06-09,DI,CU,94,2016
2016-06-09,DI,PI,95,2016
2016-06-09,DI,PI,91,2016
2016-06-09,DI,PI,100,2016
2016-06-09,DI,PI,95,2016
2016-06-09,DI,PI,96,2016
2016-06-09,DI,PI,92,2016
2016-06-09,DI,PI,101,2016
2016-06-14,DI,SO,109,2016
2016-06-14,DI,SO,110,2016
2016-06-14,DI,SO,108,2016
2016-06-14,DI,SO,120,2016
2016-06-14,DI,SO,118,2016
2016-06-14,DI,SO,101,2016
2016-06-14,DI,SO,105,2016
2016-06-14,DI,SO,98,2016
2016-06-14,DI,SO,109,2016
2016-06-14,DI,SO,103,2016
2016-06-14,DI,CU,108,2016
2016-06-14,DI,CU,116,2016
2016-06-14,DI,CU,97,2016
2016-06-14,DI,CU,103,2016
2016-06-14,DI,CU,107,2016
2016-06-14,DI,CU,107,2016
2016-06-14,DI,CU,110,2016
2016-06-14,DI,CU,93,2016
2016-06-14,DI,CU,112,2016
2016-06-14,DI,CU,115,2016
2016-06-14,DI,PI,114,2016
2016-06-14,DI,PI,101,2016
2016-06-14,DI,PI,106,2016
2016-06-14,DI,PI,108,2016
2016-06-14,DI,PI,118,2016
2016-06-14,DI,PI,109,2016
2016-06-14,DI,PI,111,2016
2016-06-14,DI,PI,107,2016
2016-06-14,DI,PI,111,2016
2016-06-14,DI,PI,108,2016
2016-06-14,DI,SO,121,2016
2016-06-14,DI,SO,102,2016
2016-06-14,DI,SO,97,2016
2016-06-14,DI,SO,124,2016
2016-06-14,DI,SO,121,2016
2016-06-14,DI,SO,124,2016
2016-06-14,DI,SO,99,2016
2016-06-14,DI,SO,99,2016
2016-06-14,DI,SO,100,2016
2016-06-14,DI,SO,104,2016
2016-06-14,DI,SO,110,2016
2016-06-14,DI,SO,104,2016
2016-06-14,DI,SO,101,2016
2016-06-14,DI,SO,110,2016
2016-06-14,DI,SO,103,2016
2016-06-14,DI,SO,97,2016
2016-06-14,DI,SO,100,2016
2016-06-14,DI,SO,115,2016
2016-06-14,DI,SO,97,2016
2016-06-14,DI,SO,105,2016
2016-06-14,DI,SO,106,2016
2016-06-14,DI,SO,112,2016
2016-06-14,DI,SO,110,2016
2016-06-14,DI,SO,99,2016
2016-06-14,DI,SO,102,2016
2016-06-14,DI,SO,110,2016
2016-06-14,DI,SO,106,2016
2016-06-14,DI,SO,95,2016
2016-06-14,DI,SO,93,2016
2016-06-14,DI,SO,98,2016
2016-06-14,DI,SO,94,2016
2016-06-14,DI,SO,95,2016
2016-06-14,DI,SO,96,2016
