sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S2888RB1,RNA_pathogens,brain,U2888,NA,NA,AV,NA
S2889RB1,RNA_pathogens,brain,U2889,NA,NA,AV,NA
S2890RB1,RNA_pathogens,brain,U2890,NA,NA,AV,NA
S2891RB1,RNA_pathogens,brain,U2891,NA,NA,AV,NA
S2892RB1,RNA_pathogens,brain,U2892,NA,NA,AV,NA
S2893RB1,RNA_pathogens,brain,U2893,NA,NA,AV,NA
S2894RB1,RNA_pathogens,brain,U2894,NA,NA,AV,NA
S2895RB1,RNA_pathogens,brain,U2895,NA,NA,AV,NA
S2896RB1,RNA_pathogens,brain,U2896,NA,NA,AV,NA
S2897RB1,RNA_pathogens,brain,U2897,NA,NA,AV,NA
S2898RB1,RNA_pathogens,brain,U2898,NA,NA,AV,NA
S2899RB1,RNA_pathogens,brain,U2899,NA,NA,AV,NA
S2900RB1,RNA_pathogens,brain,U2900,NA,NA,AV,NA
S2901RB1,RNA_pathogens,brain,U2901,NA,NA,AV,NA
S2902RB1,RNA_pathogens,brain,U2902,NA,NA,AV,NA
S2903RB1,RNA_pathogens,brain,U2903,NA,NA,AV,NA
S2904RB1,RNA_pathogens,brain,U2904,NA,NA,AV,NA
S2905RB1,RNA_pathogens,brain,U2905,NA,NA,AV,NA
S2906RB1,RNA_pathogens,brain,U2906,NA,NA,AV,NA
S2907RB1,RNA_pathogens,brain,U2907,NA,NA,AV,NA
S2908RB1,RNA_pathogens,brain,U2908,NA,NA,AV,NA
S2909RB1,RNA_pathogens,brain,U2909,NA,NA,AV,NA
S2910RB1,RNA_pathogens,brain,U2910,NA,NA,AV,NA
S2911RB1,RNA_pathogens,brain,U2911,NA,NA,AV,NA
S2912RB1,RNA_pathogens,brain,U2912,NA,NA,AV,NA
S2913RB1,RNA_pathogens,brain,U2913,NA,NA,AV,NA
S2914RB1,RNA_pathogens,brain,U2914,NA,NA,AV,NA
S2915RB1,RNA_pathogens,brain,U2915,NA,NA,AV,NA
S2916RB1,RNA_pathogens,brain,U2916,NA,NA,AV,NA
S2917RB1,RNA_pathogens,brain,U2917,NA,NA,AV,NA
S2918RB1,RNA_pathogens,brain,U2918,NA,NA,AV,NA
S2919RB1,RNA_pathogens,brain,U2919,NA,NA,AV,NA
S2920RB1,RNA_pathogens,brain,U2920,NA,NA,AV,NA
S2921RB1,RNA_pathogens,brain,U2921,NA,NA,AV,NA
S2922RB1,RNA_pathogens,brain,U2922,NA,NA,AV,NA
S2923RB1,RNA_pathogens,brain,U2923,NA,NA,AV,NA
S2924RB1,RNA_pathogens,brain,U2924,NA,NA,AV,NA
S2925RB1,RNA_pathogens,brain,U2925,NA,NA,AV,NA
S2926RB1,RNA_pathogens,brain,U2926,NA,NA,AV,NA
S2927RB1,RNA_pathogens,brain,U2927,NA,NA,AV,NA
S2928RB1,RNA_pathogens,brain,U2928,NA,NA,AV,NA
S2929RB1,RNA_pathogens,brain,U2929,NA,NA,AV,NA
S2930RB1,RNA_pathogens,brain,U2930,NA,NA,AV,NA
S2931RB1,RNA_pathogens,brain,U2931,NA,NA,AV,NA
S2932RB1,RNA_pathogens,brain,U2932,NA,NA,AV,NA
S2933RB1,RNA_pathogens,brain,U2933,NA,NA,AV,NA
S2934RB1,RNA_pathogens,brain,U2934,NA,NA,AV,NA
S2935RB1,RNA_pathogens,brain,U2935,NA,NA,AV,NA
S2936RB1,RNA_pathogens,brain,U2936,NA,NA,AV,NA
S2937RB1,RNA_pathogens,brain,U2937,NA,NA,AV,NA
S2938RB1,RNA_pathogens,brain,U2938,NA,NA,AV,NA
S2939RB1,RNA_pathogens,brain,U2939,NA,NA,AV,NA
S2940RB1,RNA_pathogens,brain,U2940,NA,NA,AV,NA
S2941RB1,RNA_pathogens,brain,U2941,NA,NA,AV,NA
S2942RB1,RNA_pathogens,brain,U2942,NA,NA,AV,NA
S2943RB1,RNA_pathogens,brain,U2943,NA,NA,AV,NA
S2944RB1,RNA_pathogens,brain,U2944,NA,NA,AV,NA
S2945RB1,RNA_pathogens,brain,U2945,NA,NA,AV,NA
S2946RB1,RNA_pathogens,brain,U2946,NA,NA,AV,NA
S2947RB1,RNA_pathogens,brain,U2947,NA,NA,AV,NA
S2948RB1,RNA_pathogens,brain,U2948,NA,NA,AV,NA
S2949RB1,RNA_pathogens,brain,U2949,NA,NA,AV,NA
S2950RB1,RNA_pathogens,brain,U2950,NA,NA,AV,NA
S2951RB1,RNA_pathogens,brain,U2951,NA,NA,AV,NA
S2952RB1,RNA_pathogens,brain,U2952,NA,NA,AV,NA
S2953RB1,RNA_pathogens,brain,U2953,NA,NA,AV,NA
S2954RB1,RNA_pathogens,brain,U2954,NA,NA,AV,NA
S2955RB1,RNA_pathogens,brain,U2955,NA,NA,AV,NA
S2956RB1,RNA_pathogens,brain,U2956,NA,NA,AV,NA
S2957RB1,RNA_pathogens,brain,U2957,NA,NA,AV,NA
S2958RB1,RNA_pathogens,brain,U2958,NA,NA,AV,NA
S2959RB1,RNA_pathogens,brain,U2959,NA,NA,AV,NA
S2960RB1,RNA_pathogens,brain,U2960,NA,NA,AV,NA
S2961RB1,RNA_pathogens,brain,U2961,NA,NA,AV,NA
S2962RB1,RNA_pathogens,brain,U2962,NA,NA,AV,NA
S2963RB1,RNA_pathogens,brain,U2963,NA,NA,AV,NA
S2964RB1,RNA_pathogens,brain,U2964,NA,NA,AV,NA
S2965RB1,RNA_pathogens,brain,U2965,NA,NA,AV,NA
S2966RB1,RNA_pathogens,brain,U2966,NA,NA,AV,NA
S2967RB1,RNA_pathogens,brain,U2967,NA,NA,AV,NA
S2968RB1,RNA_pathogens,brain,U2968,NA,NA,AV,NA
S2969RB1,RNA_pathogens,brain,U2969,NA,NA,AV,NA
S2970RB1,RNA_pathogens,brain,U2970,NA,NA,AV,NA
S2971RB1,RNA_pathogens,brain,U2971,NA,NA,AV,NA
S2972RB1,RNA_pathogens,brain,U2972,NA,NA,AV,NA
S2973RB1,RNA_pathogens,brain,U2973,NA,NA,AV,NA
S2974RB1,RNA_pathogens,brain,U2974,NA,NA,AV,NA
S2975RB1,RNA_pathogens,brain,U2975,NA,NA,AV,NA
S2976RB1,RNA_pathogens,brain,U2976,NA,NA,AV,NA
S2977RB1,RNA_pathogens,brain,U2977,NA,NA,AV,NA
S2978RB1,RNA_pathogens,brain,U2978,NA,NA,AV,NA
S2979RB1,RNA_pathogens,brain,U2979,NA,NA,AV,NA
S2981RB1,RNA_pathogens,brain,U2981,NA,NA,AV,NA
S2982RB1,RNA_pathogens,brain,U2982,NA,NA,AV,NA
S2983RB1,RNA_pathogens,brain,U2983,NA,NA,AV,NA
S2984RB1,RNA_pathogens,brain,U2984,NA,NA,AV,NA
S2985RB1,RNA_pathogens,brain,U2985,NA,NA,AV,NA
S2986RB1,RNA_pathogens,brain,U2986,NA,NA,AV,NA
S2987RB1,RNA_pathogens,brain,U2987,NA,NA,AV,NA
S2988RB1,RNA_pathogens,brain,U2988,NA,NA,AV,NA
S2989RB1,RNA_pathogens,brain,U2989,NA,NA,AV,NA
S2990RB1,RNA_pathogens,brain,U2990,NA,NA,AV,NA
S2991RB1,RNA_pathogens,brain,U2991,NA,NA,AV,NA
S2992RB1,RNA_pathogens,brain,U2992,NA,NA,AV,NA
S2993RB1,RNA_pathogens,brain,U2993,NA,NA,AV,NA
S2994RB1,RNA_pathogens,brain,U2994,NA,NA,AV,NA
S2995RB1,RNA_pathogens,brain,U2995,NA,NA,AV,NA
S2996RB1,RNA_pathogens,brain,U2996,NA,NA,AV,NA
S2997RB1,RNA_pathogens,brain,U2997,NA,NA,AV,NA
S2998RB1,RNA_pathogens,brain,U2998,NA,NA,AV,NA
S2999RB1,RNA_pathogens,brain,U2999,NA,NA,AV,NA
S3000RB1,RNA_pathogens,brain,U3000,NA,NA,AV,NA
S3001RB1,RNA_pathogens,brain,U3001,NA,NA,AV,NA
S3002RB1,RNA_pathogens,brain,U3002,NA,NA,AV,NA
S3003RB1,RNA_pathogens,brain,U3003,NA,NA,AV,NA
S3004RB1,RNA_pathogens,brain,U3004,NA,NA,AV,NA
S3005RB1,RNA_pathogens,brain,U3005,NA,NA,AV,NA
S3006RB1,RNA_pathogens,brain,U3006,NA,NA,AV,NA
S3007RB1,RNA_pathogens,brain,U3007,NA,NA,AV,NA
S3008RB1,RNA_pathogens,brain,U3008,NA,NA,AV,NA
S3009RB1,RNA_pathogens,brain,U3009,NA,NA,AV,NA
S3010RB1,RNA_pathogens,brain,U3010,NA,NA,AV,NA
S3011RB1,RNA_pathogens,brain,U3011,NA,NA,AV,NA
S3012RB1,RNA_pathogens,brain,U3012,NA,NA,AV,NA
S3013RB1,RNA_pathogens,brain,U3013,NA,NA,AV,NA
S3014RB1,RNA_pathogens,brain,U3014,NA,NA,AV,NA
S3015RB1,RNA_pathogens,brain,U3015,NA,NA,AV,NA
S3016RB1,RNA_pathogens,brain,U3016,NA,NA,AV,NA
S3017RB1,RNA_pathogens,brain,U3017,NA,NA,AV,NA
S3018RB1,RNA_pathogens,brain,U3018,NA,NA,AV,NA
S3019RB1,RNA_pathogens,brain,U3019,NA,NA,AV,NA
S3020RB1,RNA_pathogens,brain,U3020,NA,NA,AV,NA
S3021RB1,RNA_pathogens,brain,U3021,NA,NA,AV,NA
S3022RB1,RNA_pathogens,brain,U3022,NA,NA,AV,NA
S3023RB1,RNA_pathogens,brain,U3023,NA,NA,AV,NA
S3024RB1,RNA_pathogens,brain,U3024,NA,NA,AV,NA
S3025RB1,RNA_pathogens,brain,U3025,NA,NA,AV,NA
S3026RB1,RNA_pathogens,brain,U3026,NA,NA,AV,NA
S3027RB1,RNA_pathogens,brain,U3027,NA,NA,AV,NA
S3028RB1,RNA_pathogens,brain,U3028,NA,NA,AV,NA
S3029RB1,RNA_pathogens,brain,U3029,NA,NA,AV,NA
S3030RB1,RNA_pathogens,brain,U3030,NA,NA,AV,NA
S3031RB1,RNA_pathogens,brain,U3031,NA,NA,AV,NA
S3032RB1,RNA_pathogens,brain,U3032,NA,NA,AV,NA
S3033RB1,RNA_pathogens,brain,U3033,NA,NA,AV,NA
S3034RB1,RNA_pathogens,brain,U3034,NA,NA,AV,NA
S3035RB1,RNA_pathogens,brain,U3035,NA,NA,AV,NA
S3036RB1,RNA_pathogens,brain,U3036,NA,NA,AV,NA
S3037RB1,RNA_pathogens,brain,U3037,NA,NA,AV,NA
S3038RB1,RNA_pathogens,brain,U3038,NA,NA,AV,NA
S3039RB1,RNA_pathogens,brain,U3039,NA,NA,AV,NA
S3040RB1,RNA_pathogens,brain,U3040,NA,NA,AV,NA
S3041RB1,RNA_pathogens,brain,U3041,NA,NA,AV,NA
S3042RB1,RNA_pathogens,brain,U3042,NA,NA,AV,NA
S3043RB1,RNA_pathogens,brain,U3043,NA,NA,AV,NA
S3044RB1,RNA_pathogens,brain,U3044,NA,NA,AV,NA
S3045RB1,RNA_pathogens,brain,U3045,NA,NA,AV,NA
S3046RB1,RNA_pathogens,brain,U3046,NA,NA,AV,NA
S3047RB1,RNA_pathogens,brain,U3047,NA,NA,AV,NA
S3048RB1,RNA_pathogens,brain,U3048,NA,NA,AV,NA
S3049RB1,RNA_pathogens,brain,U3049,NA,NA,AV,NA
S3050RB1,RNA_pathogens,brain,U3050,NA,NA,AV,NA
S3051RB1,RNA_pathogens,brain,U3051,NA,NA,AV,NA
S3052RB1,RNA_pathogens,brain,U3052,NA,NA,AV,NA
S3053RB1,RNA_pathogens,brain,U3053,NA,NA,AV,NA
S3054RB1,RNA_pathogens,brain,U3054,NA,NA,AV,NA
S3055RB1,RNA_pathogens,brain,U3055,NA,NA,AV,NA
S3056RB1,RNA_pathogens,brain,U3056,NA,NA,AV,NA
S3057RB1,RNA_pathogens,brain,U3057,NA,NA,AV,NA
S3058RB1,RNA_pathogens,brain,U3058,NA,NA,AV,NA
S3059RB1,RNA_pathogens,brain,U3059,NA,NA,AV,NA
S3060RB1,RNA_pathogens,brain,U3060,NA,NA,AV,NA
S3061RB1,RNA_pathogens,brain,U3061,NA,NA,AV,NA
S3062RB1,RNA_pathogens,brain,U3062,NA,NA,AV,NA
S3063RB1,RNA_pathogens,brain,U3063,NA,NA,AV,NA
S3064RB1,RNA_pathogens,brain,U3064,NA,NA,AV,NA
S3065RB1,RNA_pathogens,brain,U3065,NA,NA,AV,NA
S3066RB1,RNA_pathogens,brain,U3066,NA,NA,AV,NA
S3067RB1,RNA_pathogens,brain,U3067,NA,NA,AV,NA
S3068RB1,RNA_pathogens,brain,U3068,NA,NA,AV,NA
S3069RB1,RNA_pathogens,brain,U3069,NA,NA,AV,NA
S3070RB1,RNA_pathogens,brain,U3070,NA,NA,AV,NA
S3071RB1,RNA_pathogens,brain,U3071,NA,NA,AV,NA
S3072RB1,RNA_pathogens,brain,U3072,NA,NA,AV,NA
S3073RB1,RNA_pathogens,brain,U3073,NA,NA,AV,NA
S3074RB1,RNA_pathogens,brain,U3074,NA,NA,AV,NA
S3075RB1,RNA_pathogens,brain,U3075,NA,NA,AV,NA
S3076RB1,RNA_pathogens,brain,U3076,NA,NA,AV,NA
S3077RB1,RNA_pathogens,brain,U3077,NA,NA,AV,NA
S3078RB1,RNA_pathogens,brain,U3078,NA,NA,AV,NA
S3079RB1,RNA_pathogens,brain,U3079,NA,NA,AV,NA
S3080RB1,RNA_pathogens,brain,U3080,NA,NA,AV,NA
S3081RB1,RNA_pathogens,brain,U3081,NA,NA,AV,NA
S3082RB1,RNA_pathogens,brain,U3082,NA,NA,AV,NA
S3083RB1,RNA_pathogens,brain,U3083,NA,NA,AV,NA
S3084RB1,RNA_pathogens,brain,U3084,NA,NA,AV,NA
S3085RB1,RNA_pathogens,brain,U3085,NA,NA,AV,NA
S3086RB1,RNA_pathogens,brain,U3086,NA,NA,AV,NA
S3087RB1,RNA_pathogens,brain,U3087,NA,NA,AV,NA
S3088RB1,RNA_pathogens,brain,U3088,NA,NA,AV,NA
S3089RB1,RNA_pathogens,brain,U3089,NA,NA,AV,NA
S3090RB1,RNA_pathogens,brain,U3090,NA,NA,AV,NA
S3091RB1,RNA_pathogens,brain,U3091,NA,NA,AV,NA
S3092RB1,RNA_pathogens,brain,U3092,NA,NA,AV,NA
S3093RB1,RNA_pathogens,brain,U3093,NA,NA,AV,NA
S3094RB1,RNA_pathogens,brain,U3094,NA,NA,AV,NA
S3095RB1,RNA_pathogens,brain,U3095,NA,NA,AV,NA
S3096RB1,RNA_pathogens,brain,U3096,NA,NA,AV,NA
S3097RB1,RNA_pathogens,brain,U3097,NA,NA,AV,NA
S3098RB1,RNA_pathogens,brain,U3098,NA,NA,AV,NA
S3099RB1,RNA_pathogens,brain,U3099,NA,NA,AV,NA
S3100RB1,RNA_pathogens,brain,U3100,NA,NA,AV,NA
S3101RB1,RNA_pathogens,brain,U3101,NA,NA,AV,NA
S3102RB1,RNA_pathogens,brain,U3102,NA,NA,AV,NA
S3103RB1,RNA_pathogens,brain,U3103,NA,NA,AV,NA
S3104RB1,RNA_pathogens,brain,U3104,NA,NA,AV,NA
S3108RB1,RNA_pathogens,brain,U3108,NA,NA,AV,NA
S3109RB1,RNA_pathogens,brain,U3109,NA,NA,AV,NA
S3110RB1,RNA_pathogens,brain,U3110,NA,NA,AV,NA
S3111RB1,RNA_pathogens,brain,U3111,NA,NA,AV,NA
S3112RB1,RNA_pathogens,brain,U3112,NA,NA,AV,NA
S3113RB1,RNA_pathogens,brain,U3113,NA,NA,AV,NA
S3114RB1,RNA_pathogens,brain,U3114,NA,NA,AV,NA
S3115RB1,RNA_pathogens,brain,U3115,NA,NA,AV,NA
S3116RB1,RNA_pathogens,brain,U3116,NA,NA,AV,NA
S3117RB1,RNA_pathogens,brain,U3117,NA,NA,AV,NA
S3118RB1,RNA_pathogens,brain,U3118,NA,NA,AV,NA
S3119RB1,RNA_pathogens,brain,U3119,NA,NA,AV,NA
S3120RB1,RNA_pathogens,brain,U3120,NA,NA,AV,NA
S3121RB1,RNA_pathogens,brain,U3121,NA,NA,AV,NA
S3122RB1,RNA_pathogens,brain,U3122,NA,NA,AV,NA
S3123RB1,RNA_pathogens,brain,U3123,NA,NA,AV,NA
S3124RB1,RNA_pathogens,brain,U3124,NA,NA,AV,NA
S3125RB1,RNA_pathogens,brain,U3125,NA,NA,AV,NA
S3126RB1,RNA_pathogens,brain,U3126,NA,NA,AV,NA
S3127RB1,RNA_pathogens,brain,U3127,NA,NA,AV,NA
S3128RB1,RNA_pathogens,brain,U3128,NA,NA,AV,NA
S3129RB1,RNA_pathogens,brain,U3129,NA,NA,AV,NA
S3130RB1,RNA_pathogens,brain,U3130,NA,NA,AV,NA
S3131RB1,RNA_pathogens,brain,U3131,NA,NA,AV,NA
S3132RB1,RNA_pathogens,brain,U3132,NA,NA,AV,NA
S3133RB1,RNA_pathogens,brain,U3133,NA,NA,AV,NA
S3134RB1,RNA_pathogens,brain,U3134,NA,NA,AV,NA
S3135RB1,RNA_pathogens,brain,U3135,NA,NA,AV,NA
S3136RB1,RNA_pathogens,brain,U3136,NA,NA,AV,NA
S3137RB1,RNA_pathogens,brain,U3137,NA,NA,AV,NA
S3138RB1,RNA_pathogens,brain,U3138,NA,NA,AV,NA
S3139RB1,RNA_pathogens,brain,U3139,NA,NA,AV,NA
S3140RB1,RNA_pathogens,brain,U3140,NA,NA,AV,NA
S3141RB1,RNA_pathogens,brain,U3141,NA,NA,AV,NA
S3142RB1,RNA_pathogens,brain,U3142,NA,NA,AV,NA
S3143RB1,RNA_pathogens,brain,U3143,NA,NA,AV,NA
S3144RB1,RNA_pathogens,brain,U3144,NA,NA,AV,NA
S3145RB1,RNA_pathogens,brain,U3145,NA,NA,AV,NA
S3146RB1,RNA_pathogens,brain,U3146,NA,NA,AV,NA
S3147RB1,RNA_pathogens,brain,U3147,NA,NA,AV,NA
S3148RB1,RNA_pathogens,brain,U3148,NA,NA,AV,NA
S3149RB1,RNA_pathogens,brain,U3149,NA,NA,AV,NA
S3150RB1,RNA_pathogens,brain,U3150,NA,NA,AV,NA
S3151RB1,RNA_pathogens,brain,U3151,NA,NA,AV,NA
S3152RB1,RNA_pathogens,brain,U3152,NA,NA,AV,NA
S3153RB1,RNA_pathogens,brain,U3153,NA,NA,AV,NA
S3154RB1,RNA_pathogens,brain,U3154,NA,NA,AV,NA
S3155RB1,RNA_pathogens,brain,U3155,NA,NA,AV,NA
S3156RB1,RNA_pathogens,brain,U3156,NA,NA,AV,NA
S3157RB1,RNA_pathogens,brain,U3157,NA,NA,AV,NA
S3158RB1,RNA_pathogens,brain,U3158,NA,NA,AV,NA
S3159RB1,RNA_pathogens,brain,U3159,NA,NA,AV,NA
S3160RB1,RNA_pathogens,brain,U3160,NA,NA,AV,NA
S3161RB1,RNA_pathogens,brain,U3161,NA,NA,AV,NA
S3162RB1,RNA_pathogens,brain,U3162,NA,NA,AV,NA
S3163RB1,RNA_pathogens,brain,U3163,NA,NA,AV,NA
S3164RB1,RNA_pathogens,brain,U3164,NA,NA,AV,NA
S3165RB1,RNA_pathogens,brain,U3165,NA,NA,AV,NA
S3166RB1,RNA_pathogens,brain,U3166,NA,NA,AV,NA
S3167RB1,RNA_pathogens,brain,U3167,NA,NA,AV,NA
S3168RB1,RNA_pathogens,brain,U3168,NA,NA,AV,NA
S3169RB1,RNA_pathogens,brain,U3169,NA,NA,AV,NA
S3170RB1,RNA_pathogens,brain,U3170,NA,NA,AV,NA
S3171RB1,RNA_pathogens,brain,U3171,NA,NA,AV,NA
S3172RB1,RNA_pathogens,brain,U3172,NA,NA,AV,NA
S3173RB1,RNA_pathogens,brain,U3173,NA,NA,AV,NA
S3174RB1,RNA_pathogens,brain,U3174,NA,NA,AV,NA
S3175RB1,RNA_pathogens,brain,U3175,NA,NA,AV,NA
S3176RB1,RNA_pathogens,brain,U3176,NA,NA,AV,NA
S3177RB1,RNA_pathogens,brain,U3177,NA,NA,AV,NA
S3178RB1,RNA_pathogens,brain,U3178,NA,NA,AV,NA
S3179RB1,RNA_pathogens,brain,U3179,NA,NA,AV,NA
S3180RB1,RNA_pathogens,brain,U3180,NA,NA,AV,NA
S3181RB1,RNA_pathogens,brain,U3181,NA,NA,AV,NA
S3182RB1,RNA_pathogens,brain,U3182,NA,NA,AV,NA
S3183RB1,RNA_pathogens,brain,U3183,NA,NA,AV,NA
S3184RB1,RNA_pathogens,brain,U3184,NA,NA,AV,NA
S3185RB1,RNA_pathogens,brain,U3185,NA,NA,AV,NA
S3186RB1,RNA_pathogens,brain,U3186,NA,NA,AV,NA
S3187RB1,RNA_pathogens,brain,U3187,NA,NA,AV,NA
S3188RB1,RNA_pathogens,brain,U3188,NA,NA,AV,NA
S3189RB1,RNA_pathogens,brain,U3189,NA,NA,AV,NA
S3190RB1,RNA_pathogens,brain,U3190,NA,NA,AV,NA
S3191RB1,RNA_pathogens,brain,U3191,NA,NA,AV,NA
S3192RB1,RNA_pathogens,brain,U3192,NA,NA,AV,NA
S3193RB1,RNA_pathogens,brain,U3193,NA,NA,AV,NA
S3194RB1,RNA_pathogens,brain,U3194,NA,NA,AV,NA
S3195RB1,RNA_pathogens,brain,U3195,NA,NA,AV,NA
S3196RB1,RNA_pathogens,brain,U3196,NA,NA,AV,NA
S3197RB1,RNA_pathogens,brain,U3197,NA,NA,AV,NA
S3198RB1,RNA_pathogens,brain,U3198,NA,NA,AV,NA
S3199RB1,RNA_pathogens,brain,U3199,NA,NA,AV,NA
S3200RB1,RNA_pathogens,brain,U3200,NA,NA,AV,NA
S3204RB1,RNA_pathogens,brain,U3204,NA,NA,AV,NA
S3205RB1,RNA_pathogens,brain,U3205,NA,NA,AV,NA
S3206RB1,RNA_pathogens,brain,U3206,NA,NA,AV,NA
S3207RB1,RNA_pathogens,brain,U3207,NA,NA,AV,NA
S3208RB1,RNA_pathogens,brain,U3208,NA,NA,AV,NA
S3209RB1,RNA_pathogens,brain,U3209,NA,NA,AV,NA
S3210RB1,RNA_pathogens,brain,U3210,NA,NA,AV,NA
S3211RB1,RNA_pathogens,brain,U3211,NA,NA,AV,NA
S3212RB1,RNA_pathogens,brain,U3212,NA,NA,AV,NA
S3213RB1,RNA_pathogens,brain,U3213,NA,NA,AV,NA
S3214RB1,RNA_pathogens,brain,U3214,NA,NA,AV,NA
S3215RB1,RNA_pathogens,brain,U3215,NA,NA,AV,NA
S3216RB1,RNA_pathogens,brain,U3216,NA,NA,AV,NA
S3217RB1,RNA_pathogens,brain,U3217,NA,NA,AV,NA
S3218RB1,RNA_pathogens,brain,U3218,NA,NA,AV,NA
S3219RB1,RNA_pathogens,brain,U3219,NA,NA,AV,NA
S3220RB1,RNA_pathogens,brain,U3220,NA,NA,AV,NA
S3221RB1,RNA_pathogens,brain,U3221,NA,NA,AV,NA
S3222RB1,RNA_pathogens,brain,U3222,NA,NA,AV,NA
S3223RB1,RNA_pathogens,brain,U3223,NA,NA,AV,NA
S3224RB1,RNA_pathogens,brain,U3224,NA,NA,AV,NA
S3225RB1,RNA_pathogens,brain,U3225,NA,NA,AV,NA
S3226RB1,RNA_pathogens,brain,U3226,NA,NA,AV,NA
S3227RB1,RNA_pathogens,brain,U3227,NA,NA,AV,NA
S3228RB1,RNA_pathogens,brain,U3228,NA,NA,AV,NA
S3229RB1,RNA_pathogens,brain,U3229,NA,NA,AV,NA
S3230RB1,RNA_pathogens,brain,U3230,NA,NA,AV,NA
S3231RB1,RNA_pathogens,brain,U3231,NA,NA,AV,NA
S3232RB1,RNA_pathogens,brain,U3232,NA,NA,AV,NA
S3233RB1,RNA_pathogens,brain,U3233,NA,NA,AV,NA
S3234RB1,RNA_pathogens,brain,U3234,NA,NA,AV,NA
S3235RB1,RNA_pathogens,brain,U3235,NA,NA,AV,NA
S3236RB1,RNA_pathogens,brain,U3236,NA,NA,AV,NA
S3237RB1,RNA_pathogens,brain,U3237,NA,NA,AV,NA
S3238RB1,RNA_pathogens,brain,U3238,NA,NA,AV,NA
S3239RB1,RNA_pathogens,brain,U3239,NA,NA,AV,NA
S3240RB1,RNA_pathogens,brain,U3240,NA,NA,AV,NA
S3241RB1,RNA_pathogens,brain,U3241,NA,NA,AV,NA
S3242RB1,RNA_pathogens,brain,U3242,NA,NA,AV,NA
S3243RB1,RNA_pathogens,brain,U3243,NA,NA,AV,NA
S3244RB1,RNA_pathogens,brain,U3244,NA,NA,AV,NA
S3245RB1,RNA_pathogens,brain,U3245,NA,NA,AV,NA
S3246RB1,RNA_pathogens,brain,U3246,NA,NA,AV,NA
S3247RB1,RNA_pathogens,brain,U3247,NA,NA,AV,NA
S3248RB1,RNA_pathogens,brain,U3248,NA,NA,AV,NA
S3249RB1,RNA_pathogens,brain,U3249,NA,NA,AV,NA
S3250RB1,RNA_pathogens,brain,U3250,NA,NA,AV,NA
S3251RB1,RNA_pathogens,brain,U3251,NA,NA,AV,NA
S3252RB1,RNA_pathogens,brain,U3252,NA,NA,AV,NA
S3253RB1,RNA_pathogens,brain,U3253,NA,NA,AV,NA
S3254RB1,RNA_pathogens,brain,U3254,NA,NA,AV,NA
S3255RB1,RNA_pathogens,brain,U3255,NA,NA,AV,NA
S3256RB1,RNA_pathogens,brain,U3256,NA,NA,AV,NA
S3257RB1,RNA_pathogens,brain,U3257,NA,NA,AV,NA
S3258RB1,RNA_pathogens,brain,U3258,NA,NA,AV,NA
S3259RB1,RNA_pathogens,brain,U3259,NA,NA,AV,NA
S3260RB1,RNA_pathogens,brain,U3260,NA,NA,AV,NA
S3261RB1,RNA_pathogens,brain,U3261,NA,NA,AV,NA
S3262RB1,RNA_pathogens,brain,U3262,NA,NA,AV,NA
S3263RB1,RNA_pathogens,brain,U3263,NA,NA,AV,NA
S3264RB1,RNA_pathogens,brain,U3264,NA,NA,AV,NA
S3265RB1,RNA_pathogens,brain,U3265,NA,NA,AV,NA
S3266RB1,RNA_pathogens,brain,U3266,NA,NA,AV,NA
S3267RB1,RNA_pathogens,brain,U3267,NA,NA,AV,NA
S3268RB1,RNA_pathogens,brain,U3268,NA,NA,AV,NA
S3269RB1,RNA_pathogens,brain,U3269,NA,NA,AV,NA
S3270RB1,RNA_pathogens,brain,U3270,NA,NA,AV,NA
S3271RB1,RNA_pathogens,brain,U3271,NA,NA,AV,NA
S3272RB1,RNA_pathogens,brain,U3272,NA,NA,AV,NA
S3273RB1,RNA_pathogens,brain,U3273,NA,NA,AV,NA
S3274RB1,RNA_pathogens,brain,U3274,NA,NA,AV,NA
S3275RB1,RNA_pathogens,brain,U3275,NA,NA,AV,NA
S3276RB1,RNA_pathogens,brain,U3276,NA,NA,AV,NA
S3277RB1,RNA_pathogens,brain,U3277,NA,NA,AV,NA
S3278RB1,RNA_pathogens,brain,U3278,NA,NA,AV,NA
S3279RB1,RNA_pathogens,brain,U3279,NA,NA,AV,NA
S3280RB1,RNA_pathogens,brain,U3280,NA,NA,AV,NA
S3281RB1,RNA_pathogens,brain,U3281,NA,NA,AV,NA
S3282RB1,RNA_pathogens,brain,U3282,NA,NA,AV,NA
S3283RB1,RNA_pathogens,brain,U3283,NA,NA,AV,NA
S3284RB1,RNA_pathogens,brain,U3284,NA,NA,AV,NA
S3285RB1,RNA_pathogens,brain,U3285,NA,NA,AV,NA
S3286RB1,RNA_pathogens,brain,U3286,NA,NA,AV,NA
S3287RB1,RNA_pathogens,brain,U3287,NA,NA,AV,NA
S3288RB1,RNA_pathogens,brain,U3288,NA,NA,AV,NA
S3289RB1,RNA_pathogens,brain,U3289,NA,NA,AV,NA
S3290RB1,RNA_pathogens,brain,U3290,NA,NA,AV,NA
S3291RB1,RNA_pathogens,brain,U3291,NA,NA,AV,NA
S3292RB1,RNA_pathogens,brain,U3292,NA,NA,AV,NA
