survey_date,seine_id,species,ufn,louse_species,life_stage,count,origin,year,n_hosts
2017-06-28T00:00:00Z,DE374N1,SO,U10808,Lepeophtheirus salmonis,attached,0.169811320754717,sealice_field,2017,153
2017-06-28T00:00:00Z,DE374N1,SO,U10809,Caligus clemensi,attached,0,sealice_field,2017,153
2017-06-28T00:00:00Z,DE374N1,SO,U10809,Lepeophtheirus salmonis,attached,0,sealice_field,2017,153
2017-06-28T00:00:00Z,DE374N1,SO,U10810,Caligus clemensi,attached,0,sealice_field,2017,153
2017-06-28T00:00:00Z,DE374N1,SO,U10810,Lepeophtheirus salmonis,attached,0,sealice_field,2017,153
2017-07-04T00:00:00Z,DE375N1,SO,U10881,Caligus clemensi,attached,1.8867924528301887,sealice_field,2017,153
2017-07-04T00:00:00Z,DE375N1,SO,U10881,Lepeophtheirus salmonis,attached,0.11320754716981132,sealice_field,2017,153
2017-07-04T00:00:00Z,DE375N1,SO,U10882,Caligus clemensi,attached,0,sealice_field,2017,153
2017-07-04T00:00:00Z,DE375N1,SO,U10882,Lepeophtheirus salmonis,attached,0,sealice_field,2017,153
2017-07-04T00:00:00Z,DE375N1,SO,U10883,Caligus clemensi,attached,6.60377358490566,sealice_field,2017,153
2017-07-04T00:00:00Z,DE375N1,SO,U10883,Lepeophtheirus salmonis,attached,0.39622641509433965,sealice_field,2017,153
2017-07-04T00:00:00Z,DE379N1,CU,U11241,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11241,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11242,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11242,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11243,Caligus clemensi,attached,0.9433962264150944,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11243,Lepeophtheirus salmonis,attached,0.05660377358490566,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11244,Caligus clemensi,attached,0.9433962264150944,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11244,Lepeophtheirus salmonis,attached,0.05660377358490566,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11245,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11245,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11246,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11246,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11247,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11247,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11248,Caligus clemensi,attached,0.9433962264150944,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11248,Lepeophtheirus salmonis,attached,0.05660377358490566,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11249,Caligus clemensi,attached,0.9433962264150944,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11249,Lepeophtheirus salmonis,attached,1.0566037735849056,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11250,Caligus clemensi,attached,0.9433962264150944,sealice_field,2017,70
2017-07-04T00:00:00Z,DE379N1,CU,U11250,Lepeophtheirus salmonis,attached,0.05660377358490566,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11321,Caligus clemensi,attached,0.9433962264150944,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11321,Lepeophtheirus salmonis,attached,0.05660377358490566,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11322,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11322,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11323,Caligus clemensi,attached,1.9433962264150944,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11323,Lepeophtheirus salmonis,attached,0.05660377358490566,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11324,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11324,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11325,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11325,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11326,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11326,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11327,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11327,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11328,Caligus clemensi,attached,11.320754716981131,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11328,Lepeophtheirus salmonis,attached,0.679245283018868,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11329,Caligus clemensi,attached,2.9433962264150946,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11329,Lepeophtheirus salmonis,attached,0.05660377358490566,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11330,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,CU,U11330,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-05T00:00:00Z,DE380N1,SO,U11281,Caligus clemensi,attached,0.9433962264150944,sealice_field,2017,153
2017-07-05T00:00:00Z,DE380N1,SO,U11281,Lepeophtheirus salmonis,attached,1.0566037735849056,sealice_field,2017,153
2017-07-05T00:00:00Z,DE380N1,SO,U11282,Caligus clemensi,attached,3.7735849056603774,sealice_field,2017,153
2017-07-05T00:00:00Z,DE380N1,SO,U11282,Lepeophtheirus salmonis,attached,0.22641509433962265,sealice_field,2017,153
2017-07-10T00:00:00Z,DE381N1,CU,U11401,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11401,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11402,Caligus clemensi,attached,2.9433962264150946,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11402,Lepeophtheirus salmonis,attached,0.05660377358490566,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11403,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11403,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11404,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11404,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11405,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11405,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11406,Caligus clemensi,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11406,Lepeophtheirus salmonis,attached,0,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11407,Caligus clemensi,attached,1.8867924528301887,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11407,Lepeophtheirus salmonis,attached,0.11320754716981132,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11408,Caligus clemensi,attached,3.7735849056603774,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11408,Lepeophtheirus salmonis,attached,0.22641509433962265,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11409,Caligus clemensi,attached,8.547169811320755,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11409,Lepeophtheirus salmonis,attached,1.4528301886792452,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11410,Caligus clemensi,attached,3.830188679245283,sealice_field,2017,70
2017-07-10T00:00:00Z,DE381N1,CU,U11410,Lepeophtheirus salmonis,attached,0.169811320754717,sealice_field,2017,70
2018-05-22T00:00:00Z,DE517N2,SO,U16061,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16061,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16062,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16062,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16063,Caligus clemensi,attached,0,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16063,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16064,Caligus clemensi,attached,2.9000000000000004,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16064,Lepeophtheirus salmonis,attached,4.1,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16065,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16065,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16066,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16066,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16067,Caligus clemensi,attached,0,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16067,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16068,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16068,Lepeophtheirus salmonis,attached,1.42,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16069,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16069,Lepeophtheirus salmonis,attached,13.84,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16070,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-22T00:00:00Z,DE517N2,SO,U16070,Lepeophtheirus salmonis,attached,1.42,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16181,Caligus clemensi,attached,1.7400000000000002,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16181,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16182,Caligus clemensi,attached,0,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16182,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16183,Caligus clemensi,attached,2,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16183,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16184,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16184,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16185,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16185,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16186,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16186,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16187,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16187,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16188,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16188,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16189,Caligus clemensi,attached,0,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16189,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16190,Caligus clemensi,attached,0,sealice_field,2018,86
2018-05-23T00:00:00Z,DE531N1,SO,U16190,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16161,Caligus clemensi,attached,2.3200000000000003,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16161,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16162,Caligus clemensi,attached,1.58,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16162,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16163,Caligus clemensi,attached,2.58,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16163,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16164,Caligus clemensi,attached,2.16,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16164,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16165,Caligus clemensi,attached,1.7400000000000002,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16165,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16166,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16166,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16167,Caligus clemensi,attached,0,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16167,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16168,Caligus clemensi,attached,2.3200000000000003,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16168,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16169,Caligus clemensi,attached,1,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16169,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16170,Caligus clemensi,attached,0,sealice_field,2018,86
2018-05-28T00:00:00Z,DE513N2,SO,U16170,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-05-29T00:00:00Z,DE519N1,SO,U16121,Caligus clemensi,attached,4.48,sealice_field,2018,86
2018-05-29T00:00:00Z,DE519N1,SO,U16121,Lepeophtheirus salmonis,attached,2.52,sealice_field,2018,86
2018-05-29T00:00:00Z,DE519N1,SO,U16122,Caligus clemensi,attached,1.7400000000000002,sealice_field,2018,86
2018-05-29T00:00:00Z,DE519N1,SO,U16122,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,86
2018-05-29T00:00:00Z,DE519N1,SO,U16123,Caligus clemensi,attached,2.74,sealice_field,2018,86
2018-05-29T00:00:00Z,DE519N1,SO,U16123,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,86
2018-05-30T00:00:00Z,DE514N1,SO,U16452,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-05-30T00:00:00Z,DE514N1,SO,U16452,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-05-30T00:00:00Z,DE514N1,SO,U16453,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-05-30T00:00:00Z,DE514N1,SO,U16453,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-05-30T00:00:00Z,DE514N1,SO,U16454,Caligus clemensi,attached,1.7400000000000002,sealice_field,2018,86
2018-05-30T00:00:00Z,DE514N1,SO,U16454,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16291,Caligus clemensi,attached,2.16,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16291,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16292,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16292,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16293,Caligus clemensi,attached,2.3200000000000003,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16293,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16294,Caligus clemensi,attached,3.4800000000000004,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16294,Lepeophtheirus salmonis,attached,2.52,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16295,Caligus clemensi,attached,2.3200000000000003,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16295,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16296,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16296,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16297,Caligus clemensi,attached,7.0600000000000005,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16297,Lepeophtheirus salmonis,attached,2.94,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16298,Caligus clemensi,attached,2.3200000000000003,sealice_field,2018,86
2018-06-04T00:00:00Z,DE520N3,SO,U16298,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17091,Caligus clemensi,attached,1.7400000000000002,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17091,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17092,Caligus clemensi,attached,2.9000000000000004,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17092,Lepeophtheirus salmonis,attached,2.1,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17093,Caligus clemensi,attached,0,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17093,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17094,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17094,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17095,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17095,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17096,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17096,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17097,Caligus clemensi,attached,2.16,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17097,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17098,Caligus clemensi,attached,1.7400000000000002,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17098,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17099,Caligus clemensi,attached,0,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17099,Lepeophtheirus salmonis,attached,1,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17100,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-06-05T00:00:00Z,DE521N1,SO,U17100,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17231,Caligus clemensi,attached,4.32,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17231,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17232,Caligus clemensi,attached,1,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17232,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17233,Caligus clemensi,attached,3.4800000000000004,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17233,Lepeophtheirus salmonis,attached,2.52,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17234,Caligus clemensi,attached,1.58,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17234,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17235,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17235,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17236,Caligus clemensi,attached,0,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17236,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17237,Caligus clemensi,attached,0,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17237,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17238,Caligus clemensi,attached,0,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17238,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17239,Caligus clemensi,attached,1.58,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17239,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17240,Caligus clemensi,attached,2.3200000000000003,sealice_field,2018,86
2018-06-07T00:00:00Z,DE522N1,SO,U17240,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17421,Caligus clemensi,attached,0,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17421,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17422,Caligus clemensi,attached,1,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17422,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17423,Caligus clemensi,attached,1.7400000000000002,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17423,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17424,Caligus clemensi,attached,3.3200000000000003,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17424,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17425,Caligus clemensi,attached,2.3200000000000003,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17425,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17426,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17426,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17427,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17427,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17428,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17428,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17429,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17429,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17430,Caligus clemensi,attached,0.5800000000000001,sealice_field,2018,86
2018-06-11T00:00:00Z,DE523N3,SO,U17430,Lepeophtheirus salmonis,attached,0.42,sealice_field,2018,86
2018-06-13T00:00:00Z,DE526N1,PI,U17291,Caligus clemensi,attached,1.7400000000000002,sealice_field,2018,1
2018-06-13T00:00:00Z,DE526N1,PI,U17291,Lepeophtheirus salmonis,attached,1.26,sealice_field,2018,1
2018-06-20T00:00:00Z,DE532N3,SO,U17351,Caligus clemensi,attached,4.0600000000000005,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17351,Lepeophtheirus salmonis,attached,2.94,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17352,Caligus clemensi,attached,0,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17352,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17353,Caligus clemensi,attached,0,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17353,Lepeophtheirus salmonis,attached,0,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17354,Caligus clemensi,attached,1.1600000000000001,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17354,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17355,Caligus clemensi,attached,2.16,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17355,Lepeophtheirus salmonis,attached,0.84,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17356,Caligus clemensi,attached,2.3200000000000003,sealice_field,2018,86
2018-06-20T00:00:00Z,DE532N3,SO,U17356,Lepeophtheirus salmonis,attached,1.68,sealice_field,2018,86
